name	review	raiting	quality
39 Steps, The (1935)	he's not better known. Maybe he will be rediscovered. The 39 Steps, The Winslow Boy, Goodbye Mr Chips just to name 3 of his spectacular performances. Madeleine Carroll is perfect as an early, classy and icy Hitchcock blonde. The coupling of Donat and Carroll has all the signature traits of the Master and it's downright irresistible. Not to be missed. as the murder of the woman in Hannay's apartment or when the vicious professor with the missing finger casually shoots Hannay, the action progresses almost nonchalantly leaving the viewers stunned.A great story, interesting and likeable characters, slyly incongruous wit, classic Hitchcockian motifs and a great MacGuffin are just a few things that make the The 39 Steps the quintessential Hitchcock. sad for the people who cannot be bothered to check out this movie because of the tinny sound or the b&w photography. Forget about those superficialities and concentrate on the real values - the script, the acting, the lighting, photography and camera work -, just allow yourself to get carried away with the fast paced action, and you'll love it. in its arms, we are taken with it. His wisecracking character is out of words and must act, just as Cary Grant did in the aforementioned film. There is something lurking and we have to find out who it is and why does he need to know what he knows? I've seen this many times and will see it again. to regard 'The 39 Steps' as a practice run for Hitch's later 'North By Northwest', but I prefer the earlier movie. It may not be complex and deep, but it's great fun, and full of old fashioned movie magic. A classic thriller that is still wonderfully entertaining, and should prove to be enjoyable to almost everyone who watches it. Recommended. 	7.8	1
Walk in the Sun, A (1945)	"films since the twenties, his credits included ""All Quiet On The Western Front"", ""The Front Page"", and ""Of Mice and Men"".  In ""A Walk In The Sun"" a Milestone independent production he incorporated the successful elements of the other three and the result is one of the greatest of it's genre. It is a movie not to be missed. in 1945 because of the final scenes. Matched only by William Wellman's ""A Story of GI Joe,"" this is the best film on infantry combat produced from World War II.  Yes, yes, I've seen ""Saving Private Ryan.""  Except for the shock of the first 20 minutes, it's Steven Spielberg's three-star remembrance of his boyhood comic book war stories.  This movie offers a lot of insight into human nature.The movie is practically void of blood and gore and leaves it to the imagination of the viewer, such as when the Lieutenant is seriously wounded while on board the landing craft, with half of  his face missing.  You can imagine it and don't have to see it. one it was the hand of the German soldier with the ring on it hanging out of the wrecked armored vehicle, and the assault on the farmhouse.""It was just a little walk in the warm Italian sun, but it wasn't an easy thing.""An excellent film made from an excellent novel with an excellent cast, all making an excellent viewing experience. Most action in this movie takes place off camera, this creates a feeling of 'being there.' One character mentions that all the action he has seen he had to listen to it. The pace of the movie tends to get slow then speed up quickly.  It was quite different but for a war movie fan like myself, very entertaining. "	7.2	0
Outlaw, The (1943)	the actors are painful in their beauty. Many of the IMDb comments suggest that the film wants watching several times. I second that. It can be slow, cantankerous, giddy, sullen - but Jane's and Jack's beauty are undeniable, Walter is everybody's favorite grandfather. Toland can be thanked for giving us the movie's clarity. --And Howard... Howard was just having fun. was a lot that didn't fit well at all - including a dreadful musical score and some ham-fisted attempts at humour. The movie also includes surprisingly little gunplay for a Western. There's really not very much of interest here, but for Russell's sheer beauty as well as the over the top bizarre-ness of the whole thing, it gets a 4/10. dreadful (Tchaikovsky was it? mixed with cartoon type sounds) I still found myself admiring Russell, who for most red blooded males of my age has been a great inspiration. Like Shane, and others, I think this was a film of its time, and probably doesn't deserve to be judged by this generation, who are seeing it for the first time. Brothers romp but not nearly as intentionally funny. The whole thing is contrived, there's a lot of talk, talk, talk, and if there is some underlying message, I missed it. BUT, you have to see it for the camp value......it's really more fun than it should be. Maybe Mr. Hughes meant it that way. On second thought, I guess not. two years to pass the censors due to the shameless display of Russell's ample assets(36D). Aircraft pioneer Hughes actually designed the bra that helps showcase Russell. This is also Buetel's debut; but Huston is the one to prove his screen greatness. Probably the first sex western. Of course the fade outs leave a lot to the imagination. Worth the ballyhoo. 	5.5	0
Night of the Living Dead (1968)	"the lead character. Romero has always presented intelligent non-stereotypical black characters in his films. This film was made in 1968 while civil rights tensions were high, and the most ""in control"" character in the whole movie is a black man. If you can get past a couple of cheesy supporting performances, this is one of the best horror films ever. of the sheer hideousness of the film's basic concepts to disturb viewers, but not enough to allow them to detach from the film's protagonists.I strongly recommend this film to anybody interested in the art of film making, and to those who enjoy the horror genre, though it is hard to imagine any serious horror fan who hasn't already seen this. made). The film is still effective because it all has a feeling of impending doom. It seems hopeless, disturbing, terrifying because of the claustrophobic mood it sets. It's not the zombies that scare us, it's the idea of being trapped in a small area with nowhere to go and death itself standing right outside your door. What a brilliant film!8/10 unknown cast also makes it more realistic as none of them have any baggage.  Duane Jones is the standout actor as Ben - who is not without flaws himself.The downbeat, realistic atmosphere to the film gives it a greater sense of tension and continues right through to the very depressing conclusion.  An excellent flagship for low budget horrors. through the rest of this film and the two superb sequels that followed.This is perhaps one of the greatest low budget cult movies ever made, certainly one of the most influential, and in its brutally harrowing documentary style conclusion a harsh statement on American racial attitudes. A statement which is as relevant today as it was over thirty years ago. "	7.9	1
Beat the Devil (1953)	"turn leads to another. The film never overplays its hand, maintaining a low key tone that sets off the wickedly funny script to delightful effect. Some viewers may not get the joke--much of BEAT THE DEVIL requires the ability to appreciate covert humor--but those who do will find the movie bears repeat viewing. Recommended.Gary F. Taylor, aka GFT, Amazon Reviewer right?).The resolution is lame - the characters all look ready to leave the set and get drunk before undertaking a new film.  But this is one of the best spoofs of the noir genre and what makes it fly is the ensemble of first-rate actors in roles neatly the opposite of those they were usually seen performing.Rent it! (Please) for being unrealistic, Huston's and Capote's comic script has none-to-funny real parallels in the present day debacles of Enron and WorldCom. In ""Beat the Devil,"" greed and deceit are brilliantly juxtaposed to reveal the ultimate folly of even the most devious criminal enterprise. This is a superior black comedy that plays even better today than it did 52 years ago. Devil ground (Zoolander), but none of them ever reach it for fear of the audience not getting it, as I understand most of Beat the Devils audience of 1954 did not get it. Imagine Mike Myers playing Austin Powers straight, and not trying to be funny in all the situations he's in. To me, that would be immensely more funny. case, Bogart gave an immensely satisfying performance in his tongue-in-cheek role and the film itself has now become a regular attraction in Bogart film retrospectives... It is also an excellent example of how much Bogart had matured as an actor, since it is not easy to overcome apparently inept material and still give a performance with some meaning and substance... "	6.6	0
Cat on a Hot Tin Roof (1958)	"remains one of the most incredible displays of acting I have ever seen.""Cat on a Hot Tin Roof"" is a very appropriate title.  It is a searing, wonderfully acted film that I will not soon forget.  I recommend those who haven't seen it yet to rent it as soon as they get a chance.  A true classic. Williams's stuff is talky, and with the drabness of a typical Williams set, this can be a bit oppressive. With color, and the wonderful animation Brooks instills in all the characters, his Cat contains not a dull moment. If Brooks has given us something at odds with what Williams intended, I think he has given us something just as fine. Mae's personalities, even those which bespeak traditional values, are portrayed as petty and unimaginative.  Even if one believes that Gooper and Mae have done all the right things, they have done them for the wrong reasons. Thus the theme of the story is most clearly presented:  all that is important is to love and to express that love. right and Taylor certainly doesn't disappoint in the role. But it turns out that ultimately the film is really about the relationship between Brick and his father, not Brick and his wife. And as such it is Newman, and most especially Ives, who you will most remember. It is their work which transforms a good movie into something truly memorable. are breathtakingly beautiful in their portrayals. This is probably not a good family movie, as Brick has a serious drinking problem and Maggie IS so desperate for his affections, and probably not a good Friday/Saturday night movie, but I still love it, and will think of it fondly for the rest of my life.It rates an 8.8/10 from...the Fiend :. "	8.1	1
Last Time I Saw Paris, The (1954)	Look for Eva Gabor as a divorcée who likes Johnson and a very young Roger Moore as a tennis pro who'd like to be a kept man by Taylor.It's a nice story, but it could have been a whole lot better if MGM had actually shot the film in Paris completely and really set in the period it was written. with himself; Roger Moore as a tennis-pro gigolo; a comfy wrap-up that comes off as forced and abrupt), but Brooks keeps the proceedings passably watchable. This heady, romanticized peek into the life of Americans abroad has its allure, and, though you don't believe it for a minute, it makes you want to sip a Pastis and light up a Gitane. strong women who fill the screen with power and grace.  But with `Far From Heaven' and `The Hours' I may be wrong about forever.   I recommend this admittedly dated but charming film for anyone who wants to see what screen acting is all about. It is about thinking and Miss Taylor is a master at the craft. an older man now...57 years old.  I had to reach for my hanky several times.  The love...the joy...the tears... and the sorrow of a man for his wife and his child. Well...well...it is too bad they don't have movies like this anymore.  I miss them.  This is one I will save and enjoy seeing again someday.... yet another love triangle component for the easily side-tracked Johnson after his marriage to Taylor. Another triangle develops with a very young Roger Moore finding the eye of Taylor.Do yourself a favor and see this movie.Dan Cooper is a freelance writer/editor. He has been writing for over 30 years and has done book and movie reviews sporadically since the 1970's. 	6.2	0
Meet John Doe (1941)	"the role of Fascist D.B. Norton. This film is even more relevant today than when it was made, and I would argue that it should be viewed in high schools across the continent. Capra is asking his viewers to think critically of EVERYTHING they hear on the radio or see in papers or hear from elites, and amen to that! find all your views being voiced by different characters at various points in the tale, opening the question of just who is the average everyman that Capra is seeking to show? - and how do they relate to you?This movie is ten stars all over. Even for keen Capra fans, the expectation is surpassed by the final delivery. Thoroughly recommended. when the rest of the film is way ahead of the game.Like the equally dark `It's a Wonderful Life,' Capra's genius is that he knows how to pitch and score the important points when necessary, not only with laughter and tears, but with unyielding hope and, most significantly, with words.  It's more than any home crowd can ask for. and langs techniques in this work are absoloutly astounding. The riot scene should be looked upon as ground breaking. The performances (both the lead and supporting) are among some of the finest and most endearing of the time. Needless to say I'm going to be toot this films horn for quite some time. (I think I'll go watch it again.) rhythm of the rails is joyous. The Jesus metaphor throughout becomes heavyhanded at the very end but is saved by the dead-on final line about ""the people."" Finally, the movie succeeds not just because of its attributes that can carry over to other forms of art such as books or plays, but also because it is a uniquely cinematic experience. "	7.7	1
Algiers (1938)	"third film version of Pepe Le Moko's story with Casbah starring Tony Martin. It was a musical version that fell short of establishing Martin as a big screen draw, but the songs were some of his best selling records.Still though Boyer does a fabulous job as Pepe, though I would some day like to see Jean Gabin's version for comparison. film that have become famous over the years and it's fun just looking for things that you've heard or seen before. I'm not sure how much Warner Brother's cartoons based their stinky skunk (Pepe le Pew) on Charles Boyer's character Pepe le Moko but there has be some correlation.Anyway, Algiers is a grand piece of entertainment well worth the watching. marry an elderly wide-girthed fellow; my goodness, for her anything's better than that! There's a youngish Leonid Kinskey also appearing as a supporting actor, along with reliable Alan Hale (formerly Robin Hood's buddy, more or less) and Gene Lockhart, whom I've never seen in such a serious role as this one. It's a movie that stands the test of time. mentioned. Charles Boyer was great as Pepe La Moko, and so was Gene Lochart as the informer. To me, the ending was most tragic, and I will never forget the fading ship sailing away and Hedy's vision, never to see her lover again. No wonder its a classic. They don't make movies like these anymore, the pity of it all. a musical :in what is primarily a film noir,it's thoroughly incongruous.Many of the great lines of the French classic can be heard ,notably the famous ""I'm an informer,I'm not a hypocrite"",and the Boyer/Lamarr pairing displays a special chemistry .The black and white makes a good use of shadows and lights.If all the remakes were made with care like this one..... "	6.8	0
Something to Sing About (1937)	Hungarian star set up as Cagney's love interest by the studio press machine. She's neither attractive nor talented, and one has to wonder why she was supposed to be such a big star.This movie is out on DVD, unlike all too many of Cagney's early efforts, and it's worth checking out for a side of Cagney seen entirely too seldom. things and gets down in the dumps about his performances. Little does Terry realize that the producers and directors all like Terry and feel he is doing a great job, but Bennett Regan does not want to tell him that in order to keep him from getting a big head on his shoulders. Great Cagney film with outstanding dance routines. tape and DVD for years and is widely available here..like a lot of weird and small RKO titles. Lucky us and lucky you if you can find them. Grand national was a good outfit. The opening and closing nightclub scenes in this film are really smart and quite elaborate. There's even a BIG-like keyboard dance solo. And that Logo! Wow! trained singer makes for a comely female lead as well, while William Frawley as a press agent, Mona Barrie as the studio diva, and Philip Ahn, who plays Rooney's houseboy, all provide enjoyable turns. Director Victor Schertzinger utilizes his own Academy Award nominated score to a liberal extent throughout and the product becomes a tuneful and rather undervalued musical comedy. Frawley, the future Fred Mertz, of I Love Lucy Fame, steals the picture as a publicity agent hell-bent on getting Cagney stature no matter what the cost.There is that accidental item that could cause a fatal rift between the married couple but Hollywood knew how to settle that so well in a final staging of a song and dance number. 	6.4	0
Farewell to Arms, A (1932)	accent plays Cooper's friend and romantic rival, Major Rinaldi. Menjou was great at playing both American and continental types. Soon he would sign a long term contract with MGM and gain his greatest roles during the sound era.Hemingway purists might shun A Farewell to Arms, but those who love their screen romances, soggier the better will rave about this film. film career of famous stage actress Helen Hayes (1900-1993) at her peak. As it stands, A FAREWELL TO ARMS, a poignant love story, which may not stir up as many tears and sobs as it once did way back when, it is, however, a worthy novel to screen offering, ranking this the first, and best, of two remakes combined. (****) to tears.  How wonderful to see Coop so vulnerable and so in love, and Hayes just shines from the screen like a diamond.This film is very under-rated.  The camerawork is ground-breaking and original - look for the shot when Hayes kisses Cooper as he is wheeled into his hospital room.  Amazing.  I really love this film. Gary Cooper's Frederick is similarly far more animated than Rock Hudson's stony-faced interpretation of the role, and he receives good support from Adolphe Menjou as Frederick's comrade Major Rinaldi. The action is better paced and the film, even if it looks primitive by today's standards, nevertheless has a vigour lacking from many more polished films from more recent times. 7/10 you can find a print of the film that you can stand to watch. It is sad but true: the 1932 A FAREWELL TO ARMS seems to have fallen into public domain, and the result is a host of DVD and VHS releases that range from the merely adequate to the incredibly dire. Gary F. Taylor, aka GFT, Amazon Reviewer 	6.5	0
Moonlight Murder (1936)	"dubbed by Alfonso Pedroso) was quite good. Most of the singing was okay despite some screechy high notes.A little baby boomer trivia: For us boomers, Carrillo was Pancho on ""The Cisco Kid,"" and the Cisco Kid was Duncan Renaldo - who is listed in the cast here. As a friend of mine used to say, ""foreshadowing."" Ah, Pancho; ah, Cisco. so good about this film? Mainly the short running time combined with, IMHO, an excess of opera music. The time taken up by the opera music could have been used to beef up the plot a bit more. Still I'd recommend it for fans of B murder mysteries from the 30's and 40's and definitely for fans of Chester Morris. part, and I enjoyed watching him. Interesting that Duncan Renaldo (a very attractive young tenor in the film) teamed up with Carillo to play Cisco and Pancho in The Cisco Kid later on. This may be classed as a ""B"" film but there is a great deal of talent here, and Hollywood quality touches (like the truly good singing talent). Universal's 1939 ""The House of Fear"" as well. Director Edwin L. Marin never seemed to escape the 'B' tag (even at MGM), his best remembered features including his debut ""The Death Kiss,"" ""A Study in Scarlet,"" ""Bombay Mail,"" ""The Crosby Case,"" ""The Casino Murder Case,"" ""The Garden Murder Case,"" ""A Christmas Carol,"" ""Invisible Agent,"" ""Tall in the Saddle,"" and ""Nocturne."" setup of various characters' motives is rather involved and there is a fair amount of music, as well, so the story itself moves somewhat deliberately. The complicated plot eventually arrives at a surprising (and unlikely) resolution.It's certainly not the best B mystery ever made, but MGM's production values, the somewhat unusual setting, and a fun cast make it very watchable. "	6.0	0
Nothing Personal (1995)	to a boiling point, and predictably, the ending is a tragic one. What makes this film worthy is that is shows both sides of this ages old conflict. Being American, I can't begin to fully understand what all struggle is about. But, I do know there has to be a better way.All in all, a well acted, touching...but troubling film. very honest and convincing portrayals of a very seedy underworld that not many people hear about outside my native shores.All in all, it is an entertaining ganster movie with stellar performances from a who's who in northern irish actors cast. It wont move the earth, although it may slightly open some peoples eyes to the murky world of loyalist paramilitaries. to . It's actually that is very good at portraying a sense of time and place which RESURRECTION MAN failed to do . Like I said this is a very good film that felt the need to over do the dramatics in the last ten minutes which while not totally ruining the film stops it from being a classic one it does nothing to glorify either side in this conflict. On one hand, it shows a young Catholic father trying to raise his family without getting drawn into the troubles. On the other it deals with a Loyalist gang who are intent on propagating violence. Very interesting and, thankfully, entertaining. Don't be expecting any laughs, though. 7 out of 10. members are depicted as ruthless terrorists (The devil's own, Patriot games). What all these movies have in common is that the loyalists are not even mentioned. Nothing Personal shows the true nature of the conflict, as a bloody and cruel gang war between the two parties, and on top of that, bloody internal conflicts in the two camps as well. 	6.9	0
Dangerous Ground (1997)	the door of their hotel suite?And there should be a bounty on the head of the person who penned the line ``Steven was in over his head -- but so was the country.'' South African director Darrell Roodt (``Cry, the Beloved Country'') shares part of the blame for the inept dialogue and inexplicable plot gaps as co-writer. Shame, shame, shame. feeling like just another gangsta movie.  They touched on the problems of South Africa but ultimately this story could have been set almost anywhere. The South Africa setting is just incidental.  The lines between good & bad are too easily drawn - the characters seem 1 dimensional at times. Different and interesting, but ultimately unfulfilling in some ways. taken up a notch or two. And of course the writing is so thin and predictable if it was a dress it'd be see-through.I don't think it's as horrible as the first reviewer (mainly because I have been to Johannesburg and it DOES look that old an worn-out) but agree that the writing and acting was not up to par. the death of his father, where his family informs him about his brother who has gone missing. Here he meets up with his brother's girlfriend played by Liz Hurley, who is heavily into heroin. They then set about finding his brother, which includes Shooting people, blowing things up, blah, blah, blah. After a while it all gets a bit predictable. dull  the interesting cast make it worth one watch but no more than that.  The mix of `stay in school kids' and `just say no' is too heavy and labourious, but is made even more pointless by the film's conclusion that the best way to deal with criminals destroying an area is to get guns and kill them! 	4.5	0
Picnic (1955)	on for the whole cartoon as Tom follows the dogs and the picnic basket to the woods. You can guess most of the rest. Most of the sight gags are decent: not spectacular, but entertaining enough. A nice twist occurs near the end when an army of ants spots the food and gets in on the fun.Overall, slightly-better than average. a Picnic is rather predictable nonsense, although nice bright and colourful animation goes some way to compensate for the predictable antics of cat, mouse and dogs. The cartoon's best gag is a simple one: Tom's pathetic apologetic laugh when he is caught red handed, although the marching ants that appear at the end of the cartoon are quite fun too. basket(but of course that little mouse is too crafty for him), and the ending with the ants and the food was a funny touch. It is great to see Spike, and his son is really cute. And of course, Tom and Jerry are wonderful as well as per usual. Overall, a really pleasant Tom and Jerry cartoon. 8/10 Bethany Cox 	7.4	0
Madagascar Skin (1995)	"gave ""value added"" as far as I'm concerned.The performances are excellent. The story is compelling and somewhat mysterious. The photography is inventive and evocative. In short, Madagascar Skin has everything I like to see in a film. That it had gay content made it all the better for me. I'm putting this film in my top ten gay movies list. would read, like the title of an old Stephen Stills song: ""LOVE THE ONE YOU'RE WITH.""  And the actors work wonders with their characters. Bernard Hill is excellent as Flint, while John Hannah takes risks with almost every part he plays.A great film from Channel 4 and the British Film Institute. You'll love it ""as long as you're straight!"" a really good film considering the talent involved.  And I couldn't really believe the basic premise that this attractive man had never experienced sex because of a simple skin defect.  Granted many gay males are overtly narcissistic, but certainly not to that extreme.  And why did Flint suddenly go from 'straight' to 'gay' with no coherent explanation. put in the same flaming suitcase in which the main protagonist cremates a past of shallow pursuits. The pushy symbolism & stylistics (metaphysical shoes on the seashore, dead fish and squids by truckload, ""significant"" tattoos, and - oh, dear - lightnings during first encounter in bed) create a world of no plausibility and suck all blood out of the characters. cannot stand even hints of animal suffering in movies, so when Harry started telling about his job in the research lab I hit the STOP button hard, and I will not go back.I know I will be ridiculed and reviled for writing this, particularly by coolly cynical Europeans if past experience is any indication, but that is just too bad. "	6.3	0
Small Wonders (1995)	to be moved and inspired by the love and care and passion evident in this film and the program which is its basis. for Best Documentary in 1995. comes to the rescue with Carnegie Hall. Small Wonders kept the sentimental goo out of the mix and showed it like it was, and Roberta Guaspari was a demanding tyrant, jus1 like the teachers who got the best out of me when I was at school.I would like to see a 'where are they mow?' follow up of the children. 	7.5	1
Fly Away Home (1996)	here she and Daniels and the minimal dialogue of the script work so well. Its about time someone gave her another decent lead role.Finally, the opening credits sequence is a masterclass in storytelling economy, giving us the plot background without words, and setting up the whole downbeat tone of the movie with Mary Chapin Carpenter's haunting version of 10,000 Miles. beginning of the film. That's it. Parents, you can show this to young children without any real concern. My suggestion: Watch the first 5 minutes of the film and if you decide your children can handle the opening sequence of a car crash, then there probably is nothing else in the film that should be a problem (in my opinion!) overwhelming beauty is in their living. They deserved that life. It made me think of this sad planet and the billions of creatures that have died because of the human race. Here was a story that went against the slaughter. When Amy and her birds arrived at their destination in Chesapeake Bay I had misty eyes.So I'm a soft touch. The views in Fly away Home of Amy's geese as they move in to join the hundreds of wild geese powering South capture this majesty. This story of a group of people who care about and assist this natural pattern may help reinforce some of the awe that we should all feel when confronted with these epic and annual journeys. at adults. The supporting cast also flesh out their strong characters to make the whole film much more believable.The cinematography is beautiful, the dusky-autumnal scenes are captured in an explosion of reds and yellows and oranges that seem to wash over you time and time again, and the final flight sequence is a wonderful closing to an incredibly refreshing film. 	6.8	0
Bliss (1997)	"the players and the images and content stayed with me for weeks afterwards. It is not for the prudish but if you are in the mood for a powerful film about human sexuality, marriage, and how the dance between the partners can and should be, this is a movie for you. Watch it with someone that you care deeply about. Terence Stamp makes it all work. Both Sheffer and Lee do excellent jobs as well. in emotionally. There aren't too many movies that focus on the relationship within marriage, and give powerful hope for the unimaginable possibilities within it. Bliss definitely does this. It's very real, and I thought the acting was excellent. Perhaps I'm easily moved, but I found myself sitting close to the screen, fully emotionally locked into the script. My grade? A- audacious performances in this unique love story.  The music is amazing.  It works so well in the film, and it hightens the mood of the movie very well.  Not everyone will like it.  A film about adult sexuality, where sex isn't portrayed in a cartoonish ""teenage"" way, is a daring idea.  But it works beautifully. husband like Joseph places on his partner and marriage. The more it is viewed, the better and educational it gets, rather than having to read and view many volumes of text and videos on the subject of Tantric lovemaking, a subject that has it's poo-hoo critics.I will be waiting eagerly for Lance Young's sequel to this excellent movie, if any. "	6.1	0
Grace of My Heart (1996)	"is very good & has that 60's, 70's feel to it. I just wish the soundtrack album had included the tunes ""Hey There"" & ""Grace Of My Heart"" by Kristen Vigard who did the vocals for Illeana Douglas. If you like nostalgic movies about pop music like ""The Idolmaker"", ""Grease"", ""That Thing You Do"" & ""Hairspray"" you'll like this too. the songs. I thought the movie lost something when it moved west to California but was deeply moved by Douglas and Turturro 'having it out' at the empty poolside. The final song with the flashbacks and her crowning achievement of recording that ""one great album"" had me weeping again. I really like this movie so I ordered the DVD online. original music is great, too. The film moves seamlessly from the fifties through the seventies due in part to the talent of the actors, but also due to the impressive costume and makeup work and the wonderful original music written for each period. Y'know how people often say of good movies, ""You'll laugh/You'll cry""? Well this is one of those. that hinder your enjoyment of the film?  Give me a break.If you don't like a film, at least do us all the favor of giving good reasons and at least ATTEMPT to make intelligent comments rather than the half-baked crap we see here.This film was excellent.  The soundtrack was amazing, the actors were even more amazing.  10/10 unlike Beach Boy Brian Wilson. Some parts are a bit too dramatic, but the songs in the movie--composed by the Brill writers make up for it. The highlight is Douglas's lip sync(sung by Kristen Vigard), written by Burt Bacharach and Elvis Costello. Good rock and roll movie. If you like this try: *La Bamba *That Thing You Do *The Rose "	6.7	0
Brother of Sleep (Schlafes Bruder) (1995)	"However for those who like psychological thrillers andstories about misunderstood and socially inept geniuses, this is amazing. The music and cinematography is fantastic. Plus this film incorporated 3 of my favorite German actors. The way that the sound was utilized is just unbelievable as well.For the intellectuals out there who appreciate art in all things, rent or buy this one. the ""tortured artist"" persona that is Elias - the isolation, the dedication to your craft in spite of other desires which we cannot displace, and the embodiment of the emotional realm that so frequently serves as the origin of our inspiration ... this is what the story is truly about. If you can appreciate that, you will love this film. young man born with an extraordinary gift, which is worthless in the life and world he is born into. the tag-line ""wer schlaeft liebt nicht"" translates to ""he who sleeps, does not love"" - one of the lines from the movie - and the title give ample indication of the characters' futile lives. ""schlafes bruder"" or ""sleep's brother"" is death. a madman - i think that the inhabitants of a small austrian village would have beaten him out of the church if he did play that way! I liked Eisermann and Becker, they are always good to watch. But it's a waste of time watching this embarassing movie if you like the book - and the book is really great! experience, it does not become a part of the film's atmosphere (you  have to be an Ingmar Bergman for that).The very old fashioned melodrama (freshened up by a ""modern"" element : ""oh, that's it!, he's gay!"",  unbelievable) is not fluently told and the cast is just okay. Mountain scenery and good organ music at least make it bearable. "	7.1	0
Maximum Risk (1996)	which is'nt bad film ,just bad actors (Dennis Rodman).Any way Maximum Risk is a movie that will have you on the edge of your seat from start to finish.The fight scenes are great and well directed.And it has Natasha Henstridge who acts well and puts on a decent performance.She is also easy on the eye in more ways than one. a purpose.Its just we get some flashy action.Then 15 minutes go by leaving us wanting more.Then it starts up again.Brake.Gas.Brake.Gas.The gunfights are good,but It seems Ringo was holding back a little from his usual trademark stuff to pacify the suits behind the scenes.If your looking for the usual from JC,then go watch the Quest.This is a much more complex,adult-themed movie. of material.Everything else in this movie is first rate.The plot is interesting,there are all kinds of chases and action scenes,All the action scenes are terrific and there's plenty of them.The bad guy is one impressive dude,makes for some really awesome wrestling scenes with Van Damme. The girl is the gorgeous Natasha Henstridge.In my book this is one fine action movie. only one Van Damme film...see Maximum Risk.  It is a decent thriller, not just a martial arts flick.  Unfortunately, after seeing how good Van Damme can be (yes, he can act - something we've yet to see from Stephen Seagal who he's usually compared to) it makes you sad to see how many bad films he's really made. the viewer with excellent action sequences. This is definitely Van Damme's best turn as an actor. Natasha Henstridge does a rather decent turn as the damsel in distress, and creates good chemistry between herself and Van Damme. I don't see why this was a huge flop in theaters; it's surely Van Damme's best and at heart an exciting action flick. 	5.5	0
Michael Collins (1996)	"Liam Neeson is big enough to tie it all together. It would also be nice for him to have a constant foil. Whether or not he deserves it historically, the movie seems to make De Valera Collins' foil. It would be great to fully embrace the conflict and give De Valera more screen time. Make this Collins versus De Valera. all, Michael Collin's tactics were not pretty, everything from car-bombings to mob-style executions. Yet we still care for him, we want him to succeed, even if he himself isn't sure he wants to.Without it's politics, this movie is still excellent. It's a great piece of movie-making, it's involving, sad, funny and sometimes tense. One of the movies I consider classic. pull off the Irish thing too well. However, given his character, Eamon de Valera, it isn't really a miscast, just takes time to get in.If you can ignore how horrible Julia Roberts is and think about the heart and emotion behind this film while enjoying the awesome score you're in for a treat. A jewel in the rough. (my favorites) coming out portico. I actually felt scared that they had damaged this famous Dublin landmark. This won't mean much to someone from overseas, but anyone familiar with the Four Courts and the resident lawyers (sorry ""barristers"") in their eighteenth century costumes would surely enjoy firing an artillery piece at the overpaid clowns. I wish I had a howitzer like that. was in it to boost box office ratings - although I would have hardly thought that necessary with Neeson and Rickman as the main characters. To be fair her character was pretty superfluous anyway and only included to add some romantic interest.Overall it's worth a watch, although if you really want to know about the British/Irish conflict read a book! "	7.2	0
Rich Man's Wife, The (1996)	gushing, but I have worked a lot of movies with a lot of actors, and she really did stand out.  All in all, I don't think you can lose by spending a little time with this movie, but I have to warn you:  There are more plot holes in it than there are pot holes in Jersey City. some stupidity, and the jump scenes in it are predictable. Plus the film itself is predictable, but it is good, and it worth watching. Halle Berry is sensational as The Rich Man's Wife. The ending is especially satisfying, making your jaw drop to the ground. I give it a 7 out of 10. Rated R for strong violence and language. Greene(Cole Wilson)? This film was predictable in many parts and the lighting was really bad.However,Halle Berry was very pretty in this movie and yes she actually does cry.Just dont make the same mistake I did and stay up til' 3 o'clock in the morning.But what the heck I was bored.To wrap this comment up I give it a 6/10 * hitting a moving target with a handgun is not as easy as it looks in most Hollywood products.The camera loves Halle Berry and here she displays some acting chops that would prove that she was not just another (very) pretty girl. So this is an average to slightly above average Neo-Noir that can be enjoyed for the best of it. Very good cast, direction, acting, sets and if you live in Australia and you see a copy of this movie, get it straight away because it is extremely rare since it is only on video now and they have stopped all production of videos. If somebody says this is a chick flick, they have no idea what this movie is. 	5.2	0
Infinity (1996)	"got someone else direct, so that he could concentrate on really getting inside the head of Feynman and reproducing on screen some of that charisma - something I'm quite sure Broderick is capable of doing.So ultimately this is a missed opportunity. You learn some of the facts about what happened, but you don't really meet the real Richard P. Feynman. complex mathematics and the physics that could have been incorporated into this story, to the delight of the geeks of the world, Broderick created a movie that is accessible to all.""Infinity"" is a gem of a small movie, a love story, a true story, told with gentleness and feeling; a movie which does not overreach itself. I strongly recommend it. know what I mean. I'm making vague statements, but I don't want to give away anything.I enjoyed the 1940s look to this, appreciated Patricia Arquette's against-type role; appreciated the fact there were no villains in here and the profanity was low. As I said, it's a nice film and touching drama.Broderick and his mother wrote, produced and directed this film. milestone.Might I add that I have always felt that Matthew Broderick is a fantastic actor, especially in roles that require an average looking, quiet introspective character. He is perfect for this cinematic vehicle, and equal to the talents of a Tom Hanks any day. I was also impressed that he produced, directed and shared writing credits on this film project. initiate the challenge, whereas in real life, it was the hapless abacus salesman who challenged him, completely unaware that he was taking on a renowned physicist. Therefore, the sense of irony, and of Feinman's idiosyncrasy in the world of mere mortals, is lost. Only Patricia Arquette seems to have captured the essence of the memoirs, despite her often unintelligible dialogue. "	6.1	0
