name	review	raiting	quality
Glass Shield, The (1994)	"There's a strong resemblance to the much praised L.A. CONFIDENTIAL in this vivid story of crime and corruption on the police force, based partially on a true story involving these events.Basically, it's the tale of a black police rookie who tries to fit in by covering corrupt practices and tries to uncover the truth behind the false prosecution of a black man (ICE CUBE). The black rookie (MICHEAL BOATMAN) suffers slurs inherent with being the first black man on the force and other social injustices within the department.All the performances This was a great low budget police film about corruption in the LA sheriffs office. The film revolves around a young black cop, who stumbles onto a corruption case invovling police brutality towards minorities. The film also highlights just how easy it is to get blackmailed by people who are supposed to be on your side. THE GLASS SHIELD while lacking the stigma of bigger films like LETHAL WEAPON, tells a human tale about a cop and his female partner, however, I feel Lori Petty's role could have been bigger. Being that I was only thirteen when this film came out, I vaguely remember the promos for THE GLASS SHIELD.  As usual, the Hollywood establishment misrepresented this film during its release and I fear no one saw it, and those who expected 1) Ice Cube to have a huge role or 2) Lori Petty to get naked were severely disappointed.  (I think this came out very close to CLOCKERS, too, which might have confused some people.) I've been hearing a lot of underground talk about Charles Burnett, lately, I just saw _The Glass Shield_ for the first time since it was released theatrically. I'm very glad to say it hasn't gone stale with time. Despite the violent overtones, the film is a subtle and compelling parable on race, power, and sex in the US. It won't satisfy anyone with the attention span of a fruit-fly or a fetish for blood and guts, but it gets under your skin (so to speak) if you pay it the slightest bit of attention.As a side note — this is one of I was hesitating between giving 8 or 9 and decided for a 9 when I thought ""It was so difficult watching this film - it really showed well how frustrating some things can be in Life; I'm exhausted"".And that in itself sums up this film : it does not have the top notch direction of Crash which won the 2006 Oscars, but, just like Crash, I was on the edge of my seat till the very very end of the film. I was punching the wall out of feeling as "	6.6	0
Hoop Dreams (1994)	"It runs for three hours but it feels much less, such is the power that this documentary holds. Absorbing, you get sucked in and the film has this grip on you.If Reality TV is your thing, I'd seriously give this film a go, then you can stop watching Reality TV and start to recognise, understand and prioritise real-world situations that actually matter, like racism, poverty, drug abuse, peer pressure and well, dreams.You'll fall in love with the characters, and there's even a bad-guy for us to boo. You can sometimes The filmmakers here show an admirable dedication to their art and to the underprivileged, spending five years tracking two kids, Arthur and William, and their dreams of basketball stardom. The two subjects and their families are simple and somewhat naive, in an endearing way. Their struggles, sometimes unflattering, are put forth for us to relate to, and we all can. Of course this is about two kids and their love for basketball, and about the ""road to"" that takes place as they try to get there, but it's really about This film simply exemplifies the reason why I hate most Oscar voters. This movie didn't even get a nomination, and it was one of the most successful documentaries ever! This especially exhibits the encroachment of coaches, family and other parties when it comes to the well being of inner city kids, who just happen to be good basketball players. Considering the state of pro basketball now, this kind of shows how the downward cycle of basketball was seeking lower standards. Sometimes funny, often times sad and poignant, this film is ""Hoop Dreams"" brilliantly follows multiple parallel stories, bringing the viewer into the lives of two families of inner-city kids looking for a chance at the ""big time"", their ticket out of the ghetto.  Although the main focus is on William Gates and Arthur Agee, their ""supporting cast"" is equally enthralling.  From William's jaded brother Curtis, sublimating his own basketball aspirations to the reality of his blue-collar mailroom job, to Arthur's indomitable mom Sheila, doing the impossible every day as she keeps her troubled family together, there are a Ten years after I first saw this film, based on the mention that Siskel & Ebert made on their show, I am still blown away by it.A good case could be made for this being the best motion picture of all time. It is simply amazing. The characters (if I can call them that) in the film will astound you with their depth, and this movie will suck you right in... if not to the Cabrini Green projects, at least into the lives of these 2 young men and their "	8.3	1
Heavenly Creatures (1994)	I understand why teenage girls would like this movie--the thrilling rush of new found deep friendship tied together with nascent sexuality and all that comes with it...the defying of the confines of the world around them...the incredible power of unfettered creativity and self-delusional belief...What's amazing is that a jaded thirty-something man like myself would consider it to be his favorite film of all time. Peter Jackson shows a deftness in handling interpersonal characterizations and blending in amazing special effects in a way that seems so natural...so fluid...that you while you're When Juliet Hulme moves from England to New Zealand with her parents, she meets Pauline Rieper  a rather disaffected girl who is happy to have a friend. As they get to know each other, Pauline is pulled into the fantasy world of Royals and scandal that Juliet has written. However as the two fall deeper and deeper into the characters they have created, their relationship becomes ever more intense and their parents step in to separate them. Facing a geographical separation, the two plot to take revenge on the This film is astonishing. Really, I rank it tied in first place as the best film of 1994, shared with PULP FICTION.Peter Jackson's masterpiece (thougth I love the Lord of the Rings films) is definitely HEAVENLY CREATURES. It's a challenging film, very difficult to watch at times. But it brilliantly captures the brightly burning, constantly changing, wild emotions of these two intelligent and creative but seriously damaged teenage girls.Sarah Peirse as the mother is incredible in her role. Melanie Lynskey reaches such a depth with her character...I actually think it's Heavenly Creatures, based on a true story, is written, directed and produced by Peter Jackson of Lord of the Rings fame. This film captivates, catching you off guard.Jackson sets the audience up in the beginning by focusing on the tranquil, predictable world of 1950s Christchurch, New Zealand. Before long, the peaceful world is exposed for what it is, repressed. Two teenage girls, Juliet and Pauline, befriend each other at a private girl's school. They find out they have a lot in common. Sharing a world of fantasy and make believe, Lesbian murderers ? I'm sort of guessing that I might not like this movie very much . No doubt we'll be seeing some polemical do gooder film maker with zero talent making a movie where anyone who gets murdered by the gay girls probably asked for it because they were a rabid homophobeThat was my abstract opinion of HEAVENLY CREATURES when it was released to some critical acclaim ten years ago , with much of the acclaim going to writer/director Peter Jackson whose previous gory horror comedies I'd enjoyed . 	7.4	0
Houseguest (1994)		6.4	0
Immortal Beloved (1994)	"Once again, a film of such glory fell on deaf ears - no pun intended - in  this country. I have spent hours reading reviews on this film, stating how awful it was, because it was not true to the real Beethoven's life.... Well, I believe that early on in my life, I learned about some- thing called ""Poetic License""....and, in fact, this film IS, basically, a poem. The movie is BASED on a letter that Beethoven actually DID write, to his mystery lover.  No one knows, for Ludwig van Beethoven was one of the greatest composers-- some would say THE greatest-- in the history of the world.  But what of the man himself?  His passions, his loves?  The humanness behind the genius?  `Immortal Beloved,' written and directed by Bernard Rose, examines the man behind the music in a dramatization focusing on the mystery behind a letter-- written by Beethoven-- found among his effects after his death in 1827.  The letter bears no name or address, but was written to a woman to This is one of my all-time favorite movies! I thought the music was well done, and I don't understand the criticisms I've read in this forum at all. The central idea of the movie is just one man's theory of who the ""immortal beloved"" was. No one knows who it actually was, and most theories I've read disagree with the film. No matter! I thought the premise was interesting, whether or not is was true. What was factual is that Beethoven WAS grouchy (wouldn't you be if you couldn't hear IMMORTAL BELOVED Aspect ratio: 2.39:1 (Panavision)Sound formats: Dolby Digital / SDDS-8Following Beethoven's death, his closest friend (Jeroen Krabbé) goes in search of the composer's sole heir, an unnamed woman described as his 'immortal beloved' in a letter which betrays their secret love affair.Comparisons with AMADEUS (1984) are inevitable, but Bernard Rose's sumptuous biopic is in a veritable league of its own. The director's episodic screenplay relays events in flashback, as Beethoven - played with multilayered conviction by Gary Oldman - is inspired to new heights of artistic endeavor by the I can't believe I missed this gem at the movies, Oldman is just brilliant, his sheer charisma and presence in some scenes take the attention immediately and unfairly from others without him uttering a word first. The only fault I could find with this beautifully directed movie, was not enough of Beethovens music, the only time we really get to hear it fully is the wonderful scene at the end with his ninth symphony. The scene as well of a young Beethoven fleeing from his drunken father, and then floating "	7.5	1
Hunted, The (1995)	"Most of Christopher Lambert's filmography reads like a guide to B-movie hell. I got conned into watching this by a friend years ago, and will be forever grateful. The story is solid, Lambert turns in an almost-acceptable performance, and most of the rest of the cast does well. My favorite thing about the movie is the (by martial arts flick standards) realism. The gaijin does not miraculously learn to swing a sword like a samurai in a matter of weeks, months, or ever. The action sequences are exciting and fairly Christopher Lambert stars as a businessman who witnesses the slaying of a woman (Joan Chen) who he had just slept with, when the ninja (John Lone) is spotted face and all, the ninja stops at nothing to kill Lambert and it's only a rival ninja clan which teaches Lambert how to defend himself and win in a sword fight, Sean Connery of course is nowhere to be found this time. Lambert has a weird charisma about him, he really isn't that strong of an actor but for some reason he The Hunted is surprisingly high in production values, acting and story. It also provides a nice inside look into Japanese culture and society. Blood and Gore of course, are a plenty. Christopher Lambert played his role very well and kept his naiveté and innocence very well portrayed, while finding himself in the middle of a war. The sword-fight choreography is decent and very realistic. The Japanese actors put on a splendid show. This a gripping, colorful and highly satisfying film that will never have you bored at any point. I ""The Hunted"" is one of those movies that tries to give you an insight in the Japanese code of honor. So when a western business-man, a witness in the murder of a call-girl, becomes the hunted, the question arise ""How far can a code of honor go?"". What struck me in this movie is the excellent use of the Japanese scenery i.c. Tokyo, the bullit-trains, the temples, the ninja way of life...The score is by the heart beat drummers Kodo. A great action packed movie with a lot of tension If you are a fan of action films, like the kind Steven Segal is usually seen in, this one is for you. The movie cast is superb with veteran actor John Lone, playing Kinjo. He is usually a good guy but most recently is seen wearing black hats. His acting is incredible as is Yoshio Harada who plays Takeda, a master of Kendo or combat art. Another actor who is more famous for his 'Highlander' series is Christopher Lambert who plays Paul Racine. Adding sympathy, compassion and remarkable loyalty is "	6.0	0
I.Q. (1994)	"I recently saw I.Q. and even though I'm not a romantic comedy type of gal, I think that it was just a nice and sweet movie to watch. So many movies in my opinion lack honesty. You know that feeling when you're watching a movie and you just feel robbed because it's taking something from the story and it was like the director just threw it together like it was trash? The story between the scientists is a sweet and funny one. How they stuck together and they tried to Maybe I'm being too generous with the rating...but I just love this movie! I've seen it so many times, but every time I see it I fall in love with it all over again. It's just a simple romantic comedy, with nothing huge or monumentous that happens. But I'm a big romantic and this movie *is* romantic. I love Meg Ryan and Tim Robbins, and Walter Mathau is so funny. The scientists make me laugh so much...I definitely recommend this movie to anyone who hasn't seen it. It's such a I just watched I. Q. again tonight and had forgotten how much I love this movie.  It is wonderfully entertaining and leaves you feeling that all is right with the world.  I love the allusions to Mozart all throughout from the opening with ""Einstein"" playing ""Twinkle, Twinkle Little Star"" on the violin to him humming Eine Kleine Nachtmusik during the IQ testing of the Ed Walters.  I love that a woman is portrayed as intelligent and encouraged to have a career, an especially unique situation for the Australian Fred Schepisi (A Cry in the Dark) directs  this comedy/ romance that  is fun,  relaxing, and set in the spring. You will laugh while watching this movie. Tim Robbins (Shawshank Redemption,  Dead Man Walking) is an auto mechanic, Ed Walters, with a high IQ, which gets higher with the help of Albert Einstein, Walter Matthau (Grumpy Old Men) and his academic friends Nathan, Kurt and Boris. You can tell them by their preppie shoes. Meg Ryan (Sleepless in Seattle, You've Got Mail) is Catherine Boyd, Bottom line - best romantic comedy ever. This movie accomplishes what all great movies strive for: the creation of a world and time that we want to re-visit and makes us glad to be part of the human race. When I am blue, this movie lifts my spirit and makes me laugh (and that is still true after many viewings - always fresh).All of the actors are in top form. The characterizations are so dead on and the characters mesh so well together that you forget the actor (usually difficult "	6.2	0
Interview with the Vampire: The Vampire Chronicles (1994)	"'Interview with the Vampire' is an atmospheric, highly gripping ""film involving vampires"" - not a ""vampire movie"". Whilst the latter would describe a film that focuses on its vampirism and might be judged on the sharpness of its fangs, this ""film involving vampires"" has all the merits of the very best cinema, and at its core is nothing but a fantastic story carried by compelling, believable characters.For those who may not be able to overlook the vampiric content, look again. The vampirism herein is a plot device, a way of I, like Anne Rice, was initially dismayed that Tom Cruise had been cast as Lestat. But when I saw the film, I had to admit that he absolutely nailed the role. I had always thought of Cruise as a pretty boy, and not really a serious actor, especially since he failed in his attempt at a Streepian accent in ""Far and Away"". However, he perfectly portrayed Lestat for what he is, a monster with a monstrous ego.  I think that this was the first film I had seen with INTERVIEW WITH THE VAMPIRE: THE VAMPIRE CHRONICLES Aspect ratio: 1.85:1Sound formats: Dolby Digital / SDDS17th century New Orleans: The relationship between an ancient vampire (Tom Cruise) and his bloodsucking protegé (Brad Pitt) is tested to destruction by a young girl (Kirsten Dunst) who challenges their established dynamic, leading to betrayal and murder.A doom-laden meditation on life and death and the nature of grief, based on Anne Rice's bestselling novel (written as a response to the death of her beloved daughter), and featuring two of contemporary Hollywood's most recognizable stars (both Someone said that this movie was too cerebral for horror fans who live for drivel like ""From Dusk 'Till Dawn"", and too much of a horror movie for people who look (or at least pretend to look) for meaning in movies -- pseudo-intellectuals. That person couldn't have been more correct. I'm not a horror fan, I'm not an Anne Rice fan...I'm not even fond of Tom Cruise, Brad Pitt, and Antonio Banderas. But Interview With a Vampire was a movie that excelled my expectations.I refused to see this film for I have a passion for films with dark settings. What's even better is when the film is not only dark and dismal but also deep and engrossing. With a combination of Anne Rice's script and Neil Jordan's direction, the overlooked Interview with the Vampire not only looks great but contains good material. Most of the time when a film is based on a novel it will try to capture the themes of the novel by choosing areas to work from. Luckily Anne Rice also writes the screenplay and understands more "	7.6	1
Jefferson in Paris (1995)	I wouldn't have been too surprised if Merchant and Ivory had attempted to suit up Anthony Hopkins as Thomas Jefferson or perhaps even fitted Hugh Grant with shoe lifts and an ersatz Viriginia accent for the role. Instead they went with Nick Nolte - who at first glance seems an almost equally unlikely choice. However the casting proved to be inspired for Nolte does a remarkable job of capturing Jefferson during his stint as U.S. ambassador to France on the the eve of the French Revolution. Nolte effectively projects Jefferson's This is a screen account, directed by James Ivory, of a fascinating historical episode - Thomas Jefferson's period as US ambassador in Paris for the five years leading up to the 1789 revolution. Many Americans may be put off the film, because they do not accept its assumption that Jefferson was the father of children born to his young slave Sally Hemings. Non-Americans may be less interested in this arguable relationship than in the undoubted fact that Jefferson - a passionate believer in individual liberty and draftsman of the Declaration Although I have been interested in Jefferson for many years, I put off seeing this film for some reason, and only caught it recently on cable.I give it mixed reviews, generally favorable.  Ivory/Merchant have again fashioned a lavish tableau, and the sets, costumes, props, etc. are first rate.  The cast is solid.  I was afraid Nolte would be a little too rough for my image of Jefferson, but that played out all right.  What made this film interesting to me was certainly not whether it was So many of the negative comments seem to be reactions against either downplaying or overemphasizing Jefferson's relationship with Sally. It strikes me that this is a reasonably balanced presentation of what's been learned in recent years. Other negative critiques are the disappointments recorded by patriots expecting some grandiose pageant for Fourth of July consumption. But this is all-in-all a less pretentious and better film than the typical celebration of Americana. Nolte presents Jefferson as an idealistic but very human being. Paltrow is very persuasive as Patsy, and many of the We are invited here to see some of the more infrequently discussed aspects of the multifaceted Thos. Jefferson: architect, scientist, horticulturalist. Less of these perhaps than we might like, but more than we usually receive. Jefferson the scientist is mostly implied -- he witnesses one of the early Montgolfier ballooning experiments, for example. The primary focus is on the contentious matter of Jefferson's affairs of the heart. These include, most notably, a speculative miscegenetic one, but there is a second one, better documented, for contrast. Even if one suspects that 	5.7	0
Junior (1994)	"Arnold Schwarzenegger as a scientist who makes himself pregnant? The premise is pretty funny, even if the idea of Ah-nold in a comedy makes one suspicious. I thought ""Twins"" was awful, and ""Conan"" a comedy by accident. ""Kindergarten Cop"" was better because Schwarzenegger was mostly a straight man. Here he is called on to act the part of a pregnant man opposite Danny DeVito and Emma Thompson. While it is not an Oscar calibre performance, he gets the job done.The story is reasonably simple. DeVito (a fertility specialist) and Schwarzenegger Arnold Schwarzenegger gets pregnant.  That's about it.  The premise is ridiculous, the twists and turns in the plot are mind-bogglingly stupid and every joke is predictable and hammered at you--but I still like this film! The script does have it's moments, but the performances really carry this one.Arnie is suprisingly very funny when he becomes pregnant (when asks DeVito in all seriousness ""Does my body disgust you?"" I broke up); DeVito is just along for the ride but is good--he's the straight man to Arnie;  Emma Thompson Wonderfully light comedy based on a fantastic fiction about a researcher who gets himself pregnant for the sake of Science and Glory, but goes through the nine months for the sake of Motherhood and Baby. There are plenty of plot boo-boos, but the movie is tongue-in-the-cheek throughout, so maybe the boo-boos are meant that way... Anyway, if you don't mind the occasional sexist cliche, and if you want to see Mister (Hollywood) Universe in the charming role of a peaceable pregnant researcher, this movie packs two hours of hearty laughter. Hey here's something interesting. If you type ""Junior"" in to Google, the first hit is this movie, but if you type it in to the IMDb, the first hit is George W. Bush. I just thought that was funny.So by 1994, Schwarzenegger had just done a series of pretty hardcore action movies  Terminator 2, Last Action Hero (shut up, that movie rocked), and True Lies  so I'm really curious to know who came up with the idea of making a movie in which he gets pregnant and carries Delighful piece of fluff concerning male pregnancy and the effect of hormones on one's personality and entire outlook on life. Arnold is a dedicated research scientist who volunteers his own body for scientific research at the urging of a more money-motivated physician (Danny DeVito). His evolution into a  typical maternal figure under large doses of hormones and an experimental medication provides lots of opportunity for comedy and some real poignant vignettes. Frank Langella's character as dean of the university sponsoring the research is a bit over-done and becomes annoying. "	4.6	0
Just Cause (1995)	"Just Cause takes some of the best parts of three films, Cape Fear, A Touch of Evil and Silence of the Lambs and mixes it together to come up with a good thriller of a film.Sean Connery is a liberal law professor, married to a former Assistant District Attorney, Kate Capshaw and he's a crusader against capital punishment. Blair Underwood's grandmother Ruby Dee buttonholes Connery at a conference and persuades him to handle her grandson's appeal. He's sitting on death row for the murder of a young girl.When Connery arrives ""Just Cause"" is a psychological thriller about the American justice system in general, and capital punishment in particular. Sean Connery plays Paul Armstrong, a law professor who strongly opposes capital punishment. Responding to a plea, Armstrong comes out of semi-retirement and travels to Florida to help the young, black death row prisoner Bobby Earl Ferguson, who claims he has been falsely convicted of murder. Upon investigating Bobby Earl's case, Armstrong soon discovers several grave discrepancies, to the dismay of the local police officer, Tanny Brown (played by Laurence Fishburne). Racism This movie really is a mixed bag. On the one hand, the story and concept of the movie are really good, tense and have some nice plot twists in it. But than again on the other hand, it all is told very slow, without style and uninvolved. Still I regard ""Just Cause"" as an above average thriller simply because of the fine cast.Maybe Sean Connery was miscast in his role. I mean, he isn't really that believable as a the main 'hero' and father of a young daughter (played by I read some previous comments stating that this movie loses steam towards the end of the movie and also that it has a similar ending to Cape Fear. I completely disagree. I'm going to give a simple review for the normal moviegoers out there. I thought the casting was perfect. I thought this was one of Ed Harris's best performances. What an evil psychopath!!! I have a lot of respect for his acting after viewing his performance in this movie. I was riveted throughout this movie. If you like mystery I've seen my fair share of badly thought-out endings and final twists to films, but I don't recall any film that committed outright suicide like this one did.The film makers were clearly hoping that the great twist would 'surprise' us all.... and it did, but perhaps not in the way the directors had hoped. I was left feeling surprised that Connery, Harris, Fishburn and Capshaw had anything to do with this turkey, individually or collectively.The film up until the final thirty minutes was rather engaging and I like the way "	6.4	0
Kid in King Arthur's Court, A (1995)	"Hey, this is a kids' movie and a good one. I like time travel movies a lot especially when the traveller takes stuff with him (like inlines).There a couple of real cool parts that I think stand out to make this movie appealing. The wooden bicycle is awesome even if it didn't last very long. The kid taking the knight's place in the jousting near the end was predictable but satisfying. And King Arthur and the princess coming to the future at the end made for a good windup.Now I It sounds stupid to try and dissect a film like this that was made for pure amusement of children and families alike. But, it's not at all unreasonable. Sure it's quirky, stupid, and laughable. But, the manufactured King Arthur's Court supplies the setting for a young man's triumph over his battle with his own self esteem and lack of dignity. In an our era where we would call Calvin (Nichols) a geek, dweeb, etc. But, when he is transformed into another world where he is feared, respected, and set on Calvin Fuller (Thomas Ian Nicholas) is a young teen from Reseda, California whose biggest problem is that he's lacking confidence. We join him as he's the next batter in a crucial baseball game. The pressure is on. He strikes out without even trying. An earthquake strikes as he's despondently walking back to the dugout, which isn't surprising for Northern California. Suddenly, Army of Darkness (1993)-style, Calvin ""falls"" to Arthurian England wearing his baseball uniform and his backpack. It seems that Merlin has pulled Calvin back through time ""by mistake"", perhaps I remember seeing the trailer for this film back in 1995, when I was just under nine years old, and was interested in seeing it for a while, but never did for some reason. I guess I forgot about it after a while, and didn't think about it for a long time. Well, it's been over a decade now, and I've finally seen it, not that it was really worth it. I probably would have liked it to some degree back when it was released, whether in theatres or in I've owned this movie on video for quite sometime. Unlike some other Disney disasters from the nineties, this one does a suitable job. Its funny (if not always historically accurate; there was no "	4.8	0
Kiss of Death (1995)	"I liked this movie and I am quite surprised by the low IMDb user voting for this film. It is certainly not Academy Award material. But the story, character development, and the acting performances are really above average. I am not a big fan of television dramas. I have never seen a single episode of CSI. I thought NYPD Blue was very overrated, except for Dennis Franz. However, I think that David Caruso is a much better movie actor than he gets credit for. This one is definitely worth seeing. Ex-con Jimmy Kilmartin agrees to drive a truck of stolen cars as a favour to a friend.  Whilst on the job he gets caught but refuses to role over on the others involved.  Whilst in prison his wife is killed in a car crash and Jimmy leaves prison, bitter but with a determination to move on.  However NYPD officer Calvin wants to use Kilmartin to get close to Little Junior Brown and get evidence to shut him down.This was one of several vehicles that was planned to Everyone agrees that the casting was marque. And that it has great source material. But I feel it gets a bum rap with critics. And Nicolas Cage was exactly what the film needed. I thought so then and I think so now. Color, flash, and style. Something out of the ordinary to give it some desperately needed weight. And Cage makes weight. Literally. That is the strongest look I had seen since Stallone did ""First Blood, Part II"". Cage is a physical bull and it's impressive. I wouldn't have recognized David Caruso and a beefed up Nicholas Cage star in this remake of the 1947 noir film..In this one David Caruso, on parole, is talked into doing a job to help his cousin, when he is busted, his cousin takes advantage of him and his wife Helen Hunt. Caruso is offered a deal by a slippery DA with political aims, played with the usual excellence by Stanley Tucci. Caruso then discovers the meaning of the word politics and seeks revenge on those who betrayed him. An underrated movie that didnt I think the best way to approach this movie is on its own terms rather than as a remake of the 1940s film. In any case, it merely follows the general story outline of the earlier picture. What makes it altogether new is Richard Price's screenplay, Barbet Schroeder's direction, a great lineup of actors, and location shooting in some of New York City's seediest and most squalid areas.Along with the great locations, what really provides the atmosphere is Price's writing. Once again he shows his down to the ground knowledge "	5.9	0
Little Women (1994)	"Though some may argue that the older classic versions of Little Women with Katherine Hepburn and June Allison may be better because it sticks to the book, this is the only version that captures the spirit of the book.Though the filmmakers took license to cut away certain specifics, the end result is an absolutely gorgeous film that stands on it's own completely. One would be able to watch this film without ever having read or known the book and seen it as it's own film.The film thrives on small scenes ""Little Women"" is a gem of a movie, encompassing comedy, drama, and romance into one well-made film that is true to Louisa May Alcott's literary classic. It follows the lives of the four March sisters, from the turbulence of youth, the turmoil and romance of adolescence, the joy of love, and the pain of loss. The quality of this movie depends entirely upon the chemistry between the actors, and it accomplished this with success. The film is a vignette of scenes throughout the sisters' lives, showing their relationships with one I hear it's really hard to turn a book into a movie, and even as a viewer, I notice this. You can keep the book and lose a movie, or you make a movie and lose a book.  But this balances and keeps the essence of the book and creates a miraculous movie that works on every single level.It's depth, it's warmth, it's beauty (from aesthetics to costumes to storyline), it all works. I saw this movie before I read the book, and my mom, a big fan of The actors did a wonderful job.  The wardrobe, scenery, furniture --- everything seemed authentic. I smiled, laughed and cried!!!!!! I really enjoyed watching this movie.   Susan Sarandon was just perfect (as usual)I usually don't like remakes of any movie, but This version of Little Women is lovely. Everyone is perfectly cast, and fans of the novel will be happy that it is quite true-to-book. Winona Ryder is perfect as Jo, quite equal to Katherine Hepburn's performance in the 1933 version. Susan Sarandon is wonderful (though I'm not sure Marmee would talk about 'restrictive corsets' to John Brooke). :) Christian Bale is an excellent Laurie, and Gabriel Byrne is wonderful as our Professor Bhaer. Kirsten Dunst and Claire Danes showed acting ability beyond their years. Trini Alvarado was a very pretty "	7.3	0
Little Princess, A (1995)	Just before seeing this movie, I wasn't expecting much. There just wasn't anything else on TV, and this was just beginning, so I decided to give it a chance. It wasn't very long in before I began to realize that this wasn't just your ordinary, run-of-the-mill, by-the-numbers production. First of all, the movie, with all of the obvious attention to the sets and costume design and how it was photographed, just look absolutely beautiful. Then, the acting is simply superb by everybody, and not just the principal performers. Alfonso Cuaron Sara (played by Liesel Matthiews) is a generous, compassionate, and imaginative character. This film reminds me of virtues I adhered to as a child, how almost identical they were with that of Sara, and how those virtues have gradually submerged as I ventured towards adulthood. It reminded me of the innocence I once possessed, the innocence that has been slowly but surely chipped away by Society as I know it.Nevertheless, this film made me realize that all I ever believed was never lost in me, but rather, simply inert and This film reminds you what life's all about.  Emmanual Luzbeki's cinematography demands praise- it's so stunningly beautiful one wonders why he didn't win the oscar.  Indeed, this film is flawlessly scripted, acted, and executed, it is perhaps the definitive example of how the Academy oftentimes nominates based on box-office receipts, and not based on merit. *&#$() braveheart, THIS movie was the best film of 1995.  And should have been nominated.  No other film makes me tear up or cry as much for its brutal honesty, it's This movie is on my short list of great live action family films. If you believe that every girl is a princess, this is the movie for you. Beautifully staged and shot, well-acted, superbly directed. This movie works from start to finish.Some reviewers here on IMDb have slammed the film as overly sentimental. If you don't like movies with a sweet disposition, this isn't your film. Let's put it this way: if you think Frank Capra was the bane of American film-making, you're gonna hate this movie. If you judge A Little Princess is a great movie of friendship and hope. It shows that all little girls can be princesses regardless of race, appearance, or being a snob. The year is 1914 and little Sarah is forced to go to a school in New York, New York (after spending all her life in India) when her father must fight for Britain in the First World War. Immediately Sarah has made two foes, the head-mistress and founder Miss Minchin and Livinia the school bully. Miss Minchin doesn't like Sarah because Sarah 	7.7	1
Ladybird Ladybird (1994)	"I challenge any parent who has been questioned over the care of the children or any person who has been unjustly accused of neglect as I have have once been, to sit and watch this disturbing powerhouse of a film. I paused it twice during my original sitting and had to take a moment to deal with what I was being confronted with once again. Rarely . . . yes VERY RARELY does a film or a movie engage me to this point. I have seen several Ken Loach films My jaw Chrissy Rock gave an unforgettable performance in this little seen film. i highly recommend anyone to go out and Kenneth Loach ,among all the great directors in the world,has always been one of the very few who depicts the ""riff raff"" ,to quote one of his works.In his universe, you will not find the young lawyer ,the yalie,the dynamic executive,the journalist with good prospects or the handsome detective with his gorgeous assistant.All his characters are individuals struggling against the authorities and who cannot win:the little boy from ""kes"",the young girl from 'family life"",the two buddies on the dole from ""looks and smiles"",and the unfortunate mother from ""ladybird ladybird"". ""Ladybird,ladybird"" Before watching this movie I already knew that Ken Loach is famous for his socially inspired movies, which sometimes look more like a documentary than like pure cinema. That already prepared me for what I was about to see, as I knew that it wouldn't be a 'life is oh so beautiful and lovely' movie. But that it would be such a moving and touching film, I really didn't know.""Ladybird Ladybird"" tells the story of Maggie Conlan, an unmarried mother of four children from four different men, who she has "	7.5	1
Like Water for Chocolate (Como agua para chocolate) (1992)	"Years ago, in California, I walked into a gas station convenience store to buy some consumable or other.  The man who took my money was a Mexican emigre, and he saw that I was carrying a copy of the book Like Water for Chocolate by Laura Esquivel.  He asked how I liked it, and I told him I was loving it.  He told me not to miss the movie.""Oh,"" I answered, ""but I always worry that the movie will never be as good as the book.""""It doesn't Usually when I read a book, I am disappointed by the movie; there is so much more in the written word than can be put on screen.  And when I see a movie I never want to read the book afterwards.  This was the first movie that I read the book after seeing the movie; Como Agua Para Chocolate is THAT good a movie!  And the book is WONDERFUL! The fairy tale aspect of this movie is told subtly, but with a strong Hispanic sense of mysticism-- This is a wonderful, fanciful and very erotic movie.  It is a rare film that is as good as the book on which it is based.  It was a wise decision to have Laura Esquivel, the author of the book, write the screenplay.  The story contains so much fantasy, I thought it might be very difficult to translate it sucessfully to the screen, but the results are superb.The scene in which Tita's sister is so aroused after eating Tita's Rose Petal soup that she literally burns down Like Water for Chocolate is a masterpiece in that it conveys the essence of our ancestors' knowledge forgotten in the fast pace of modern living.It centers around the wonder of cooking: a sacred ritual, not a boring chore; and when done right, with love, it creates magic.  Raised and taught to cook by her old Mayan nanny, Tita (exquisitely performed by Lumi Cavazos) masters the near-magical ability of transferring her love and other feelings into her creations passed into one who eats them.The characters senses are so refined, they I'm greatly surprised at some of the negative comments for ""Like Water for Chocolate"", many of which state how it utterly failed to capture the passion or the mystical tone of Laura Esquivel's book.I suppose it's only a matter of opinion(like pretty much everything, I guess), but I thought the movie represented the book's magical realism in a great way. The filmmakers knew not to exaggerate or take everything over the top(which could've been very easy), and this gives the fantastical moments-- such as all the guests becoming ill at "	7.2	0
