name	review	raiting	quality
Rocky V (1990)	and ¨Rocky Balboa¨ proving his estranged young son Milo Ventiglimia who still can fight . Rating : Good , being impossible to dislike , the result is deliciously corny agreeable and predictable amusement . Although we've seen it all before , Sylvester manages to make it work one more time and it works every way even better than subsequents Rockys fight between teacher and trainer might not be on a Drago or Creed level, you still find yourself rooting for Rocky and hoping he can fix what he has unknowingly broken.Ignore all the reviews that it's poor continuation of the Rocky saga. It tries to get back to basics and for the most part succeeds.My advice, give it a chance. movie in full before you judge it. There are some sad moments in this fall from grace story as well as few goofs in terms of weak acting. But it's not as bad as people say and as the sixth instalment nears completion it's about time everyone got back into the Rocky spirit for one more round.A good film. 7/10 a pretty good actor. Again, we see the familiar characters of Rocky, still sounding stupid; wife Adrian, older-looking but still faithful to her husband, and Paulie, still a slob and a low-life.The final scene provides the usual over-done fight with.....well, if you've seen the others and enjoyed them - the fights and the stories - you should like this, too. the money but still with the heart.I saw this movie and it brought tears to my eyes.  It shows how wrapped up we can become when trying to achieve our goals through others and how it affects people around us.  I thought it was an interesting storyline and was a lot better than people give it credit for. 	5.2	0
Clue (1985)	not a movie. I can understand not being in the mood for this film. But I can't understand not appreciating these fantastic performances. Another person pointed out that this film needs to be seen in widescreen. This is correct-the movie reaches another level of greatness by seeing it in proper aspect-ratio. And I've never seen Colleen Camp looking this fantastic. delivering their lines is staggering at some points, and goes to the technical grace of the actors like Christopher Lloyd and Leslie Ann Warren. Also, the late great Madeline Kahn produces a hilarious Ms. White who shall be remembered as her second greatest role (under Young Frankenstein). I cannot say enough about this movie, the script and its wonderful actors. of this film since it's initial release.The soundtrack is kept in it's original mono, still I'd greatly enjoy hearing a stero or, even better, a surround sound version in the future. Now you have the option of really not knowing who did it until the final scenes play bringing surprise into the untold repeat viewings that are sure to occur. The murders start to pile up, getting sillier and sillier (three cheers for the Singing Telegram Girl!)  The pace picks up, so that about half an hour before the end the butler starts to exposit and virtually never stops.  Oh, and there are three endings, just for good measure.  And the last line is an all-time classic. steals the show, particularly when he reenacts the entire movie in about 15 minutes during the climax, accompanied by John Morris's rollicking music. The film was released with three different endings, each of which has been shown on cable--the one that recalls MURDER ON THE ORIENT EXPRESS is my favorite. Give CLUE a shot...in your living room...with the DVD player! 	7.3	0
Young Sherlock Holmes (1985)	"of the proposed early days of the two and a very original concept.  Probably only true Holmes officiandos will see some obvious references to the adult Rathbone character, and these add to the cleverness of this version. Make certain to stay 'til the end of the credits; Sherlock Holmes fans will receive an ingenious clue to the his ""future"". role intelligence as well as compassion.  Alan Cox does an equally good job playing his young sidekick and doctor to be.  The special effects are first-rate, yet in no way detract from the Victorian world of Doyle and Holmes and Watson.  Start watching and it will not be long before you'll be saying, ""The game is afoot!"" of the 80's. The acting is good for this kind of film, not bad but not brilliant either. The script written by Chris Colombus (director of Harry Potter Films) is very good and it keeps you guessing up until the end. Watch this movie and you won't be dissapointed. (Wait after the end credits roll to see one last scene...) special effects). The game is afoot and along the way (with a slight tongue in cheek) we learn where Holmes picked up some of his more famous trademarks and most infamous nemesis. A well written script, fine cast of actors and a physical production that recreates late 19th century London in grand fashion. A film to sit back and enjoy. great and the special effects very good for the time of this movie. Some people might find Holmes's character a bit smug, but that is accurate to the stories by Sir Arthur Conan Doyle. I recommend this movie to mystery fans, fans of Sherlock Holmes (but NOT ""perfectionist"" fans), and anyone who enjoys a young fellow showing up his elders. "	6.8	0
Violets Are Blue... (1986)	It doesn't have fast-paced action.....But the story and the acting make it a great film. Kline, Spacek, and Bedelia put in some great performances, and they make this film an intense drama, with their subtle and realistic portrayals. It's certainly not the best film any of those actors ever did, but it is truly a joy to watch them in. and remember those things that young people experience in a small resort town. We lived there during the late 60's early 70's and the movie pinpointed one of the buildings we had lived in during that time, what a pleasure it was to watch the actors walk through places that my husband and I had shared many years ago......thank you! one that got away. ever had.  A classic! Ocean City and the scenes on Assateague are excellent. If you haven't seen this film I would recommend that you try to find it or at least watch for it on TV, (though, I haven't seen it listed lately, on TV). If you are a Sissy Spacek fan or have visited Ocean City, I recommend this film, you'll love it. 	5.8	0
Back to School (1986)	director wisely let him improvise his dialog and work in some of his material into the movie. The cast features Sally Kellerman, Robert Downey Jr., Keith Gordon, Burt Young, Terry Farrell and guest star slots for Adrienne Barbeau and Ned Beatty.Not a masterpiece by any means but an enjoyable film none the less. Recommended, especially on a slow Sunday afternoon. plays straight very well to his dad. Weakest of the cast is the girlfriend, but she is not given quite enough script to work with here so she makes do with what she has. At least she does OK with it. All the characters show a lot of class & this film is a fine comedy from start to finish. funnier it gets, and I'll be watching it for a few more decades yet. where his chauffeur Lou, played by the redoubtable Young, is priceless when he holds up a sign by the limo with Bruce Springstein's name on it and all the students rush out to mob the car while Dangerfield, his son, his son's love interest, and Lutz have the pick of classes.Generally good viewing when you want a brainless, fun night. is great and really funny. A very cool plot indeed, that's for sure. The movie is full of great fun and has many exciting moments in it, so I suggest that everyone check this out for themselves to experience that. The last scene on the diving board is especially great. Totally hilarious, and I laughed all the way through it. 	6.6	0
Heartburn (1986)	"that works so well. Although the story is quite sad in parts the film is balanced out by a lot of humor. I found myself laughing out loud at this film a lot. Meryl Streep, Jack Nicholson are brilliant, and Carly Simon wrote the soundtrack which is also great. It is still well worth watching.Overall rating: 7 out of 10. you are, whatever era you were born into, you would surely have heard this song, even if you might not be able to recognize it just by reading the name. Overall, this is a brilliant film, with a very few cons. You should definitely watch it, if only for Meryl Streep's performance. This is a very, very highly underrated film. contributed was one of her all-time bests, and how could Meryl Streep ever be in anything that wasn't worthwhile? By the way, the book was better, punctuated with recipes. It is an autobiographical tale, which bursts the balloon of the Watergate heroes and is definitely one of the most entertaining and realistic of the cinematic versions of life and love. Kevin Spacey as a neurasthenic mugger.The comedy in the film is somewhat uneven, but often extremely engaging, as in a running parody of ""Masterpiece Theatre."" And compare the spontaneous bravado of Nicholson's lopsided rendition of ""Soliloquy"" from Carousel (the comic highlight) to the forced quirkiness of Meg Ryan's tone-deaf ""Surrey with the Fringe on Top"" in When Harry Met Sally... the straight-forward type. At least to me.Nora Ephron who wrote this and the supposed autobiographical novel it's based on, wasn't known for immense depth, but for romance. I think every girl or woman who grew up before the start of this century is familiar with her work (Sleepless In Seattle, When Harry Met Sally etc.).6.6/10 just for the main leads. "	6.1	0
Nothing in Common (1986)	"films as An Unmarried Woman). It resolutely rejects the irresponsible and amoral lifestyle celebrated in so much of modern culture, and it encourages us to do likewise, by giving us an honest picture of it. Nothing in Common is an adult movie with a PG rating, a fine cast of characters, a skillful director, and an important story to tell. it. I am moved as David Basner is forced to face the reality of his parents divorce and tries to build an individual relationship with each of his parents.I think this is much better than Splash, probably on par with BIG. Of course, just about anything with Tom Hanks is great simply because he is able to carry the load. just split after 50+ years of marriage. Though he has left ""the nest"" and views his parents as a necessary evil to be dealt with as little as possible, he finds himself providing ever-increasing support to each parent, all the while discovering the frailty and human side of each of them, and discovering what his priorities should be.A definite watch investment in not leaving material out. Some of the details have the ring of autobiography.Several big talents appear in the movie: not only Jackie Gleason, Tom Hanks, and Eva Marie Saint but also Hector Elizondo and, in a tiny role, Dan Castellaneta. Nobody does anything here that he hasn't done better elsewhere, but still it's good to see them all. comedy about ad exec Yuppie Hanks who faces the inevitable: caring for his at odds parents including separations, ageism and finally acceptance.  Warm and slyly comic turn by Hanks with some great moments. Armstrong is adorable and Ward is sexy (just needed to state this for no other apparent reason).  Best moment: Hanks telling off bullying client Corbin. "	5.9	0
Extremities (1986)	"of the roommates that take the story to an unexpected level because they didn't see what we saw Marjorie go through and therefore, think she should call the police and let them handle the guy. Not for the faint of heart, but if you can stand it, a gripping film experience anchored by a lead performance that will surprise you. in the role of a woman abused by a stranger that she finally subdues. His first intention is to kill the man but there is a debate with her roommates and the film has a moralist conclusion. James Russo is impressive in the role of a sadistic rapist. My vote is seven.Title (Brazil): ""Seduzida ao Extremo"" (""Seduced to the Extreme"") takes revenge on the culprit. The scene where she throws a frying pan of hot oil at Russo is classic, and as the rapist he deserves it. She then keeps him in bondage, and the consequences must be faced.A very real story reflecting the emotions and rage of rape victims who have been violated, physically, and mentally. Highly recommended. 8/10. limited focus of the camera,these 2 people starring almost by themselves, the story mainly going back and forth between Farra's Character and her rapist.After awhile it gets to you. All in all this was an edgy film that's certainly thought provoking and worth watching. I doubt I'd see it again but the film as a whole is very well done. Marjorie.James Russo, who played the attacker also in the play, is convincing as Joe.Alfre Woodard and Diana Scarwid are great as Pat and Terry.James Avery is seen as Security Guard.She got a Golden Globe nomination.This is not a movie that is supposed to entertain you.It asks a question is revenge justified.This is not a perfect movie, but I recommend it. "	6.3	0
Christmas Vacation (1989)	this movie. Get it on video. I normally watch it the first time on a miserable October Sunday, when I start to think properly about Christmas. Nothing can replace this movie as the one thing guaranteed to get me looking forward to late December. Fabulous stuff, and as festive for me as tinsel and carols. Cuddle up with this one. had an evil edge to the first film that made it just that little bit better), this film has become a Yuletide classic and must be watched every year. Since Christmas is full of annual traditions this film is definitely one you should add to the list. It would criminal to give it anything less that the highly coveted 10/10. desperately to maintain his sanity during the holidays with all of his relatives coming to stay under his roof and enduring all the mishaps along the way.This is the funniest film in the series plain and simple.  Chevy Chase has never been better.  Christmas Vacation is filled with countless jokes and gags that it's impossible not to laugh.10/10 every video collection.  It can be watched over and over again, and the humor stays fresh while the laughs get even bigger.  There's a little bit of every family in here, and this movie may be just the tonic you'll need some day to get you through your own `special' holiday season.  I rate this one 10/10. Chase brings belly laughs).  Here, the Griswalds don't go on a vacation, but instead the family stays in Chicago where there relatives come to town and hell will come too.  Randy Quaid makes this film a treat by having just laugh out loud moments on the screen.  Great fun for the whole family (I think).  A+ 	7.6	1
You've Got Mail (1998)	not see themselves as the Governor of California will surely find much to like in this charming eye-moistener.Tales of this ilk can easily be mawkish, but this one largely avoids the trap, thanks to an intelligent script, the believability of the lead pair (as well as the supporting cast) and good pacing that leaves the denouement until the closing shot. and enjoy the excellent acting! Other films try to come in too trendy with freaky music and sexual content(not that there's anything wrong with that) - but it's not a feelgood movie! Besides the puns and the lovely warm hearted atmosphere does the rest! To everyone who hasn't yet seen this movie - rent it, buy it - enjoy it! sexy.  Tom and Meg light up the screen and Tom Hanks is the perfect hero!  The movie was 2 hours long, felt like 10 minutes, and I didn't want it to be over!  This is a definite keeper, and I can't wait for it to come out on video so I can watch it again and again! as their reaction to each other in person is completely different from when they talk on line.  Some people may quibble that the ending is not very believable, but face it, do you fall in love with a person because of who they are, or what you think they are?  I think this question is answered quite adequately. pleasantly surprised to find a love story that touched my heart.  Kathleen's vulnerability and pride in her mother made me cry and Joe's sensitivity and devious behavior were so very sweet.I didn't think that Tom Hanks & Meg Ryan could pull off a romance better than they did in Sleepless In Seattle but I am happy to be mistaken. 	6.6	0
General, The (1998)	"are right and wrong. Yes this movie is brutal and violent, but also truthful to the past and unfortunately still sometimes the present. This movie is about race, but not only 1 race is singled out and fed to the dogs, they all are. So, go into this movie with an open mind and your mind will come out full. why they didn't gave it to him... This movie will surely stay on my mind for a while now... just thinking that some place in the world things like that still happen...it crushes my heart. This is a wonderful movie that every single person should see at least once in his life... Watch American History X, it totally worth it! connected to many people it his emotions and functioning of his mind that all of us are able to connect with. Yet what makes a movie great is not simply the message or messages sent across but how powerfully they are delivered. American History X delivers its multiple and intertwining messages about as powerfully as I've seen from a film. not seen in a big production. Furlong and Norton are both acting well together in their scene's are highly believable as two brothers.Also surprising good was the musical score by Anne Dudley who had already won an Oscar for ""The Full Monty"", the year before.This was a movie that surprisingly impressed me. As a movie its extremely powerful and important.10/10http://bobafett1138.blogspot.com/ my skin, but on the content of my character. I live with racism, because I am a black man living in America...it exists, but if we educate ourselves like the main character in AHX, it wont stay around for much longer. Hopefully it wont be too late, as it was for him. Peace and Love, JB33  Rating 5 stars "	8.5	1
Long Goodbye, The (1973)	of pseudo-source music, the score is a myriad of variations on a single song, appearing here as supermarket muzak, there as a party singalong, elsewhere as a late night radio tune.The film's controversial ending is utterly antithetical to Chandler's vision. The message from Altman, however, is loud and clear: Chandler's world no longer exists  if indeed it ever did. failure when released; Altman blamed poor marketing, with the studio promoting it as a 'traditional' detective flick, and audiences (including me) expecting a Bogart-like Marlowe. Time has, however, allowed the movie to succeed on it's own merits, and it is, today, considered a classic.So please give the film a second look...You may discover a new favorite, in an old film! of all Walter Brennan aka Stumpy from Rio Bravo.This movie worked great for me and the plot, intricate though it was, was understandable. I will not compare this Marlowe to Bogart's, but do find it admirable that Altman just stuck to the goal of making a good movie without trying to ape or make obvious references to the noir genre. Henry Gibson, who plays Wade's doctor, is excellent as a sort of despotic mouse, who frightens an elephant into conforming to his will, this irony is one of the films intriguing, bizarre twists.This film works well as a character study, and is one of the best films of the seventies.  A must see for every student of film. 9/10 it, what with the unobtrusive lighting and bleached-out, hazy look; no glitz or glamour here. Only the faded, long-gone impression of it. The Long Goodbye is both a fantastic and somewhat hidden gem of 70's crime cinema and also one of the missing links in the evolution of noir, all the way from Sunset Blvd. to Mullholland Drive. Strongly recommended. 	7.7	1
Ballad of Narayama, The (Narayama bushiko) (1983)	a general ethic, I found Imamura's conception to be so deeply human that it became both tragic and immensely moving. The film functions on a level well beyond pat moralizing, showing the extremes that people will go to out of love for each other, and the grace that can be bestowed on such acts of sacrifice. It is truly unforgettable. was the core intelligence, caring, self sacrifice, clear thinking and love that enabled that community, and by extension the human race, to survive such difficult times.This sympathetic portrayal of a family in a rural village is the best of ten films I have seen from Imamura, with an epic scale of Akira Kurosawa and all of the subtlety of Ozu. 70 (the dying age) but healthy and strong. She does not want to burden the family, so she gives up her place in order for the young ones to live.Imamura registers all this without judgment. This is a lesson to most people, filmmakers in particular. See, feel, but don't judge right away. See, feel, think, and then try to understand. before taking her final journey. Pondering how one would live in a place where for years one would know that at 70 this would happen is one key question. Further, what are the final things one must do before dying. Finally, the film makes us confront the literal truth of bodily decay and corruption in the scenes at Narayama Mountain. than that, prospering, in the harsh environment of c. XIX Tohoku. The exploration of this topic takes the viewer into a study of survival through strict rules, and prospering through sexual relationships. The scenes of sexual intercourse serve to portray that even in sexual situations, the Japanese as a people have never viewed nature and animals as separate from ourselves. 	7.9	1
Pet Sematary (1989)	"should check it out. could easily have been a laughable character  is made menacing and spooky.As for the people,who think that this one isn't scary-watch it alone in the dark(eventually with your squeamish girlfriend)and I guarantee you that ""Pet Sematary"" will creep you out.Some horror movies like this one or ""The Texas Chain Saw Massacre"" shouldn't be watched in group.Recommended for horror fans! part it's a very polished directing job, though it could've been made even darker to correspond with the script. If thought out in logical terms (albeit in King terms) it is really one of his more effective works of the period. But it doesn't add up like it could, or should. Still, it makes for a nifty little midnight movie. do yourself a huge favor and now read the book!! It is a well written screen play , the actors could have done a better job ( I only say this for Rachel , and Ellie .. she was so whinny ) I liked everyone else a lot.. and most important to me .. it stuck true with the novel. is the worst, and to be honest, the second time scares the living **** out of me. There is absolutely nothing wrong with this movie, it is almost perfect. Pet Sematary delivers great scares, some pretty good acting, first rate plot, and mesmerizing make-up. This is truly one of most favorite horror films of all time. 10 out of 10. "	6.6	0
Pet Sematary II (1992)	"youth generation feel to it. Some may see this quality as making the film darker, even mean-spirited, but I love that era and love its influence in movies. This is just the frosting on the ""cake"" for me, and overall the ""cake"" is worth a viewing on its own merits, even if it's just so you can judge for yourself. far, a few moments of the movie features over-the-top goriness but not enough to make it ridiculous in any way. To sum it up: Pet sematary 2 is a good horror movie featuring both psychological terror as well as gore, the simple yet interesting plot as well as the performance of the actors makes this a movie well worth seeing. actually covers a lot of ground, everything from bad parenting to bullying from one's peers and lots of revenge motifs that lead to some truly harrowing moments. Alas, it's true that much of the action has a mean-spirited slant but all of it is somewhat softened by touches of real humor.Worth a look if you enjoyed the first PET SEMATARY. have made it past me.)The film as a whole has received negative reviews, but the fact is that the original really is not that great. Although a modern classic, and a pop culture gem, it is not actually a critically good film. So the sequel by horror standards is not bad -- it actually maintains the level of the original. and place her in the special burial ground in hopes of her rejoining the family. The boy's best friend's stepfather is proof that the legend is true. Some of the strangest scenes are funnier than they are scary. But don't rest easy for there are times you will flinch.Also in the cast are: Clancy Brown, Jason McGuire and Lisa Waltz. "	4.8	0
Children of the Corn II: The Final Sacrifice (1993)	"doesn't seem to be staring as much which makes me sad. He Who Walks Behind the Rows turns up briefly and does his thing. It's just another day with the Children of the Corn.All in all, a pretty crappy sequel – but if you watch one, you gotta watch em all. Next up; Children of the Corn 3 –Gangsta Corn. stretch of the imagination, so the fact that any sequel to it can deliver the most basic entertainment is a miracle in and of itself. To that end, ""The Final Sacrifice"" is a rather schlocky but suitable guilty-pleasure follow-up. If you've suffered through enough ""Amityvilles"" or ""Howlings"" then there is no reason you can't sit through this one as well. small analyses, it's possible you might like this. I mean the Freddy films became a bit silly, humorous, comic book and people still enjoyed them (I know I'm one of them) But the fact of the matter is, if your looking for a serious, creepy, dark horror film then your best bet is to stay away from this horrid sequel. also some great acting by the church vicar who manages to patronise even the cult who worship the thing named He Who Walks Behind The Rows.So as you can guess COTC2 doesn't really require much intelligence to watch. It's basically a rehash of COTC, with elderly people being picked off in their dozens and lots of kids reciting Shakespeare incorrectly.2/5 Children of the Corn franchise. If this first offering is anything to go by, God only knows the stream of grime that followed in the other five sequels.You can actually simulate watching this film at no expense by sitting in front of a blank TV screen and repeatedly poking a finger in each eye for an hour and a half. "	4.3	0
Children of the Corn III (1994)	"tense and actually works on many levels... but the finale -- while planned out well -- looks really cheap onscreen and brings about lots of unintentional laughter.""Children of the Corn III: Urban Harvest"" is one of the strongest entries in the franchise, and for the first 85 of its 91 minute running time, it proves to be a first-rate thriller. that this movie sucks and that the acting is bad, but the acting actually is very good. That was what made me sit through this movie, also I'm a fan of these movies anyway, I live for horror! the best performance in ths movie was given by Daniel Cerny, the worst performance was given by Ron Melendez. so, peace out. turns into a savage gore fest in the style of ""Evil Dead"" but without the talent. It just feels like a different movie.Overall, it's worth a rent, especially for Daniel Cerny's performance who truly saves the film(no surprise that it's when he is gone that the movie falls down). It's good entertainment if you see it with a open mind.7/10 are of record tackiness, with human puppets of the amazing quality of voodoo dolls. The gore factor is satisfying, even unexpectedly high. The reference to environmental issues as a contemporary premise to any evil we see on screen is flimsy and ephemeral. Overall, spare a few bucks to rent this on a Saturday night in with your friends and pizza. looked like plastic! But other than that, it was great! Just watch out when she stabs the monster, and then right when she drops the scythe, close your eyes for 5 seconds. Then you won't have to see that horrible FX job. All in all, it was really good other than that. I give it an 8 out of 10. "	4.1	0
Christine (1983)	"good solid performance as well. This is one of the rare horror movies that is over all very enjoyable and if it doesn't scare you, I still think you will like it, it has a great story and a very good cast and crew. I highly recommend that you see this movie if you get the chance, it's a classic.8/10 and repays her owner's adoration by ""taking care of"" his enemies.It is fun watching Keith Gordon, owner of Christine, go from wimp to self proclaimed stud. Also in the cast are: John Stockwell, Alexandra Paul, Harry Dean Stanton and David Spielberg.It is super cool watching Christine repair her damaged parts. This is an underrated movie that deserves a repeat viewing. If you're reading reviews (like this one) trying to decide if you even want to see it, I say go for it. What have you got to lose, after all? The hour and a half you would be spending trying to find a review for a movie you decide to see, you could have already watched Christine. That's my advice. the motive and inevitable end.With wonderful turns by William Ostrader as chief bully Buddy Reperton and Malcolm Danare as Moochie, along with John Stockwell as Arnie's only friend Dennis and Alexandra Paul long before she donned the lifeguard bikini for Baywatch as Arnie's suffering girlfriend Lee.Watch and be amazed, time has not taken it's toll on John Carpenter's finest hour. so entranced that you forget she isn't alive.The actors are well chosen for the roles they play, and give excellent performances. This, accompanied by excellent photography, special effects, timing and musical score make Christine a definite must-see movie.Please Note: The Australian TV edit cuts out some of the best scenes, so this movie is best seen on DVD or video. "	6.7	0
Night Shift (1982)	"Shelly Long as a prostitute, but she plays it gamely and has fun with the role.I recommend this film if you have any craziness to your sense of humor, or just if you're a male between the ages of 17 and 25. That's the target audience, but even in my mid-30's, I still find Keaton's performance refreshing and laugh-out-loud funny. and Ghost's Vincent Schiavelli as an obnoxious deliveryman.  And, I do disagree with mainstream thought that Shelley Long was miscast -- she actually imbues her character with some underappreciated mannerisms that ring very true for me that transcend the hooker-with-a-heart-of-gold cliche.  All in all, a funny and harrowing film much better than it is generally given credit for. performances and great humor serve up a very good film. 9/10 is well cast as the quintessential hooker-with-a-heart of gold.  It's a very 80's film, but one that has stood the test of time.  Even if the story line is ""formula"" it produces exactly the result you would expect: it's a loud, colorful, rollicking good time. It may be dated, but it is still funny after all these years. does the job. It's a must-see. "	6.5	0
House on Haunted Hill (1958)	any other Hollywood horror but the clever direction, creepy music and imaginative visuals of Dr Vannacutt all create a creepy feel to the film that is better than the gore that also comes.  The final section slides back into standard fare with the old CGI evil coming to get us  but up till then it's surprisingly good stuff. in the role showcasing his obvious talent.  As far as great horror films go...this film is adequate, yet very thrilling, exciting, and entertaining.  If you are like me and love the old one...just look at this film as a totally different entity.  It is.  One thing is for sure...it is one heck of a rollercoaster ride! truly an INTENSE build-up, sputters out at the very end of the movie. It didn't even feel like an end, it just felt like the movie stopped, and we're left without an explanation to what happens to the survivors-- including the most interesting character in the movie, the House itself.7 out of 10. Fun to watch, truly terrifying, but incomplete. didn't just redo the same show. It's spooky and a good Halloween movie, and a dark theater is excellent for it's effect. I am sorry, but there was nothing that I found really scary or horrifying.  Of course, I haven't really been scared by a movie since I saw the Wolf Man (1941), with Lon Chaney jr, in 1958. and I could certainly see something like that happening to me. To tell the truth, I'd have to say that this remake was better than the first version. And this is from a stone-cold believer that Karloff was the best Frankenstein monster and Lugosi the best Dracula. Tongue in cheek this movie is -- James Whale would have loved it. 	5.6	0
Airport (1970)	"should have gone to Maureen Stapleton, who is just devastating as Guerrero's wife, who is totally dismayed about her husband's plan and is tragically heartbreaking during one brief scene near the end of the film. For those who like their adventure films spiced with some somewhat corny, soap suds, put your brain in check and have your fill with AIRPORT. you can't help but hate Martin for this last scene. Hale almost never played the ""bad girl."" She's a favorite of mine. Airport will keep you on edge. Haley managed to intertwine the suspension and soap opera dramatics that made the prime time soap opera ""Hotel"" so popular. He definitely walks a fine line and doesn't go over either one. such as George Kennedy's Joe Patroni, are played lightly and this adds zest to the performances. When the script begins to get syrupy a new element of emergency is thrown in to pick it up and go.Forget all the cliché-ridden disaster flicks you have seen since ""Airport."" You will be entertained and not feel cheated when the closing credits appear. cinematography is good. Altogether, this film is a great one and there isn't any down spots that I noticed. Dean Martin was great as the smart mouthed airline pilot and Burt Lancaster as Bakerfeld, the airport manager. Van Hefiln was also good because he made you believe that his character had problems. A great film, worth your time to watch. wave of disaster films that followed. The acting and characterisation is good and the subplots genuinely involving. There is also an interesting use of split-screen type devices, and a nice line in comedy. A great film if you can ignore all those silly disclaimers insisting that Boeing 707s are excellent aeroplanes, etc. (Not that they aren't good planes or anything...) "	6.6	0
Airport 1975 (1974)	"line, `They don't call it the cockpit for nothing sweetheart!' as stewardess Sylvia Kristal recoils in horror. Kennedy appears in all four Airport movies as the same character, Petroni. Why anyone let this guy near an airport after a while is up for debate-it's like continuing to invite Jessica Fletcher to your parties: you know someone's going to get killed. Caesar, provides some laughs as a loud mouth bit part actor, Myrna Loy,is the alcoholic,whom Caesar tries to woo, popular singer Helen Reddy, is cast as a nun, who provides the films many unintentional moments which arguably inspired 'Airplane!s many laughs,Despite the film's slating's over the years, 'Airport 1975' is an enjoyable romp from the time-capsule that is the 70's, let me just say that I don't understand why, if everyone else got shoved out the inflatable ramps, Karen Black and Charlton Heston were allowed to promenade dramatically down the regular steps to the tarmac (ah, those days before jetways).Anyhoo, this one is better experienced than described.  If nothing else, it's fun to spot all the ""Airplane"" parody fodder. captain is incapacitated.  Poor Nancy the Stewardess (Karen Black) must seize the controls!It is up to Charlton Heston (before he became a conservative) and George Kennedy, with some help from friends in the U.S. Air Force, to save the day.Verdict, hardly a brain challenger (If you want your brain challenged, read a book, I always say!) but worth seeing. Jack Smight , habitual TV director and occasionally for theater ( Midway , Harper , No way to treat a lady ) . It's an inoffensive diversion but is sometimes tediously unspooled and it was parodied heavily in Airplane! (1980) by Jim Abrahams and David Zucker . The film will appeal to Charlton Heston fans and disaster genre enthusiasts . "	5.6	0
Airport '77 (1977)	"screen time, she is utterly hilarious and unforgettable as a shrewish, boozy, sarcastic lush.  No one is safe from her rude, brash comments and she is a joy to behold for bad-move connoisseurs.  Her husband in the film is Christpher Lee.  Fortunately, they didn't marry offscreen or she would have become Lee Lee, but that's another story....... and I remember seeing this in theaters and the shouts for joy from the audience when Brenda Vaccaro punches her out.I'm not sure which is a wilder rescue this one or that other James Stewart film The Flight of the Phoenix. There's no way any of them should survive.But this is a Hollywood disaster epic, so all things are possible. is not more recognized for her work.Overall, ""Airport '77"" is a terrific, and often overlooked addition to the genre, with a super cast, great direction, and a very interesting scene in which the plane is raised from the ocean, according to the credits, this is the actual method used by the Navy, which is a nice addition to the film. one is more fun to watch than the first one. Lancaster and Seberg in the first Airport movie are comical to me trying to be so serious.And the second Airport movie, Airport '75, is funnier than Airplane. There is a very strong and different feel from Airport '77 than the other Airport flicks or the other disaster films in general. talking to the screen. But despite this, the overall effect of the movie is satisfying which I honestly didn't expect because these movies usually don't appeal to me. I really think that the strong presence of the believable hero in Jack Lemmon as the pilot really helped the movie become a little more than the typical disaster movie for me. "	5.6	0
Rollercoaster (1977)	"which is perfect for this character. The script is also good, taking what could be an action-only cliché and turning it into a suspenseful ""how is he going to do it."" Anyone who is looking for high drama or Hitchcock is going to be disappointed. But if you are looking to be entertained then it is a very enjoyable ride. the eighties, but reappeared in 1998 when I stumbled upon a VHS copy from a company called GOODTIMES at a Tower Record store in Seattle. I was ecstatic. I still pull it off the shelf every once in awhile to remind myself that some of the minor films of the seventies that weren't appreciated in their day deserve another view. a complete 360-degree vertical loop . Intriguing and thrilling score by Lalo Schifrin in his usual style . This big-budgeted disaster movie was professionally directed by James Goldstone , an ordinary TV movies director and subsequently made another catastrophe film , the disastrous ¨When time ran out¨ . Rating : Good and entertaining , it's a fairly watchable disaster movie. Harry as his confidant, calling him regularly, with an almost begrudging respect. This nut is so insane, he actually likes Harry!Timothy Bottoms is excellent, giving a super-creepy performance as the saboteur.Roller-coaster boasts great performances, superb photography and some classic dialogue exchanges. And hey, you've got Richard Widmark AND Henry Fonda thrown in there too! Roller-coaster - a seminal 70's thriller. the story and wrote the screenplay. Especially the conversations between George Segal and Timothy Bottoms are just as good as anything you've ever seen on Columbo. This is a very underrated movie and during all the Sensurround hype the finer qualities of it got overlooked. So maybe next time you get a chance watch it again. Perhaps you'll be surprised. "	6.2	0
Towering Inferno, The (1974)	(if a bit archly at times). I still cannot decide if the ending would actually put the fire out, but who cares, that countdown still gets to me. I forgot how good Paul Newman was in his role, and I can never forget Fred Astaire, such a smooth performance. Great cinema, daft in parts, but the best films always are. it crowned it, and all the others that followed were merely trailing in its wake. The Towering Inferno is a spectacular production that positively booms with high entertainment values, no expense is spared in the pursuit of entertaining the masses, it's thoughtful in texture and it teaches as it plays and it remains to me a wonderful archaic gem. 9/10 that one tiny spark to ignite a night of suspense.  Irwin Allen put quite a spectacle on the screen, but unfortunately never again duplicated it and with each subsequent film his product went from bad to being truly mediocre.  Considering how much I really liked this film, it's a shame. Now, please put out that cigarette.My Grade: B results in unpredictable explosions and fires breaking out everywhere in the building. It is now up to fireman Steve McQueen his crew and the aide of the Navy to rescue the 300 people on top of the building and put out the fire.By far the best disaster movie ever made with a terrific all star cast. Not to be missed! scenic elevator is heartstoppingly thrilling, even as you realize that it is absolutely physically impossible. And it is overshadowed by the explosive final showdown with the villainous fire. Hollywood has cinematically destroyed greater amounts of real estate, but seldom with such style.As art, THE TOWERING INFERNO is a fizzle, but as a cheap carnival thrill show it's pretty hot stuff. 	6.9	0
