name	review	raiting	quality
Murder in the First (1995)	"a boy get bullied at school, it just never ended and i remember feeling awful for the poor chap, the fact that it's a true story just makes me shudder. Gary Oldman gives one of the most hateful performances i've ever seen while Slater shows depth as the lawyer trying to get him out of prison as early as possible. a youthful, inexperienced attorney to perfection.In showing another side of Alcatraz the movie breaks away from typical escaped based Alcatraz films. While ""Escape from Alcatraz"" may still be the top movie in this topic area, ""Murder in the First"" provides a new twist that involves a different type of drama. Kevin Bacon was surely jilted for not being nominated here! Kevin, there's outstanding work from Christian Slater, Gary Oldman, and everybody's favorite drill sergeant, Lee Ermey...Moe Greene's kid, Marc Rocco, gets a great period feeling economically...solid work by the wardrobe and make-up units...this film deserved a much better fate at the box office and at awards season in '96...if you haven't seen this one yet, you're missing a real gem... a good popcorn movie, a morally inspiring story or the appreciation of a well-crafted piece of work. It falls a little short of ""The Shawshank Redemption,"" but not far. Despite what this or any other review says, start this movie without any preconceived notions, and just go along for the ride. I think you will be surprised, happy and satisfied. of the movie. Two scenes where the music was used to great effect: the tracking shot after Henri attacked the other prisoner, and the setting up of the court room then dissolving into an aerial shot of Alcatraz. Thank you to all concerned for making this great and moving picture - it makes me want to go and make movies! "	7.3	0
Nobody's Fool (1994)	"in high relief. Excellent acting all around (this was one of Jessica Tandy's last films; also in the cast are Bruce Willis, a better actor than he is generally given credit for, and Melanie Griffith). The feeling of life in a down-at-the-heels northeast U.S. town in midwinter is superbly brought across; the movie has a real 'lived-in' atmosphere.A definite A+. Griffith). When son Dylan Walsh and his family moves back to town, Newman must finally come to terms with his family and take responsibilities that he has ignored for the duration of his life. Jessica Tandy shines in her swan song. A really great homage to Newman, one of Hollywood's very best from any era. 4.5 out of 5 stars. a fantastic ensemble all around, and at the centre the wonderful Jessica Tandy and the immortal Paul Newman in the role of his life. There is a point to this movie, painted in such subtle brush strokes that you just have to exclude all else and - what can I say - enjoy it, and let it warm your heart. Willis is amazing - relaxed, funny, cheating with a smile. Philip Seymour Hoffman, before stardom hit, has a hilarious role as a policeman trying to nail Sully and not having much luck.You can't really call what Newman does acting because you won't catch him doing it - he just IS Sully. He creates an unforgettable character in this must-see film. Griffith are magnetic on screen), gives them marvelous dialogue (""You're a man among men,"" Griffith tells Newman twice in the movie but with different meanings) and melts our hearts. But acting honors go to Newman, whose complex Sully becomes if not loving, then at least a responsible, functioning, vital member of the human race. And, in the end, nobody's fool. "	7.4	0
Nell (1994)	"different conclusions- some may see it, for example, as a religious allegory about the redeeming power of love, while others may view it in a more literal way. It may be too quiet and poetic for some tastes, but in my view this is an unjustly neglected work, one of the finest and most powerful films of the nineties. 10/10 where the actors involved feel real emotion about a scene. I'm willing to bet that moment of grace at the very end of the movie wasn't scripted nor acted on Jodie's part. You simply cannot get more heartfelt emotion into a scene than what was shown at the end of Nell. Brilliant and well-acted movie by all. A definite 10. is more normal: Nell or the people who want to put her away; Nell or the journalists; Nell or the boys in the bar? I will tell you: Nell, Nell and Nell. I can recommend this film to everyone and I hereby want to thank all people involved and especially Jodie Foster for her great performance. 7,5 out of 10 whole movie, and really liked it! It is well acted (Jodie Foster is INCREDIBLE), as is Natasha Richardson and Liam Neeson, and it's just an all around GOOD movie. I recommend it very highly, and stopped short of giving it a ""10"" because it didn't have one of those neat what-happened-to-her title-over endings, though the ending IS a good one. it's pretty darned good.Liam Neeson played a no-nonsense good guy. Natasha Richardson also adds to this unique story. I would definitely recommend this film to first-time viewers but be wary it's different and not always pleasant to see and hear. I don't want to say more in fear of spoiling the story, but kudos to Foster for an outstanding effort. "	6.5	0
New Jersey Drive (1995)	"you have not seen this movie and ever wondered what REALLY goes on in the urban jungle, check this movie out.  No really big name actors, its as if they just pulled these guys off the street and said act, which adds to the realism of the movie, the performances are FANTASTIC none the less!  SEE THIS FILM! and location.Unlike some of the movies I mentioned earlier, the actors performed as if they weren't ""actors"". Nothing was compromised in order to make good ""theater"". The only misfortune to come from this movie was the fact that many people ""slept"" on it. I look forward to more works of art from Nick and Spike in the hopefully near future. and crime. Strangely, the entire subject of drugs is never mentioned.The filmmakers (including producer Spike Lee) are obviously biased against the Newark police, who, we hope, are not as bad they are portrayed here. Nevertheless, they've given us yet another a strong, affecting story about the inner city and black youth gone awry and Sharron Corley is fine as Jason. the cops lives crossed paths, I don't wanna give this away though. Sharron Corley gives a good performance as the humble but tough Jason, as does Gabriel Casseus as the knucklehead Midget and Don Faison as Tiny Dime, etc., etc.  It was also wonderfully directed by Nick Gomez and also stars Heavy D and Michele Morgan.authentic street movie 10/10 movie` ever.Its made very realistic and has a brutal story of survival and police brutality against juvenile offenders.You never get board because there's something going on every time,from start to finish,and the sound track makes it even better.Its like a documentary of juvenile delinquency,mostly car thefts,and life in the toughest black suburbs in New Jersey.Based on reality,true in every way! "	6.7	0
Beyond Bedlam (1993)	from listening to the dead and conversing with them. At other times, Gilmour can apparently transfer himself out of his cell, and transform himself into other people.  A mess.The ending is truly awful, the sort of open ending one would expect from someone who hoped to make a sequel.  Please, let there be no sequel to this, please! death with Gilmour in the past finds out and tries to stop her.Too late. The drug enables Gilmour to make his dreams become real. He never leaves his cell, but is manipulating the world around them, using their guilt and fears to terrorize them.It all sound a little preposterous, and it is confusing to follow. The ending is most unsatisfactory. Gilmour in the past finds out and tries to stop her. Too late. The drug enables Gilmour to make his dreams become real. He never leaves his cell, but is manipulating the world around them, using their guilt and fears to terrorize them. It all sound a little preposterous, and it is confusing to follow. The ending is most unsatisfactory. dead criminal begin to Rape Hurleys character, for some reason he saw it fit to call the good guy of the movie and Warn him LOLbasically the entire movie made no sense and for some reason Bedlam can make dead people come alive and control dreams but he couldn't win a fist fight against the good guy in the movie... Craig Kelly then i must say thats a pretty good reason, at least u know there's one bit u will enjoy, because quite frankly the rest of it is a pile or c**p and not worth the bother. If anyone wants to rewrite it though then i'd probably watch it again cos like i said its definitely got potential :) 	3.4	0
Nemesis 2: Nebula (1995)	"in a half-drunk, don't-quite-know-what's-going-on state of mind. The action scenes are a tad flat, and of course there is a whole encyclopedia of cliches, but if you except if for a low-budget action movie, which it most definitely is, then you just sit back and enjoy it. It's crap, but it's good crap, and at least it can admit it. non-stop action and narrative force, and it's awfully reminiscent of both ""The Terminator"" (in its ""messianic"" myth) and ""The Predator"" (in the look of the monster that pursues the heroine). But as B-movies go it's still somewhat above average, and Sue Price, the starring female bodybuilder, is not only impressively built but very appealing, too.     (**) that film a very talented body-builder who put all of her energy and body talent to show us the best she can do. I really enjoyed that film and watched with the same enthusiasm Nemesis 3 (a rather boring sequel) and Nemesis 4 (a much more interesting sequel than 3). What a pity it hasn't shown yet on DVD :-( explosions, without ever really explaining what it was all about. Luckily, it never gets boring, because there's something silly and phony going on at all times!Terrible movies are usually just tedious, but Nemesis 2 is such a perfect mixture of over-seriousness and utter nonintentional wackiness that it's truly entertaining. Rent this film, or buy it even, you won't be disappointed! the hunter has got a lot more technical options (radar, infra-red, audio scanning, laser, whatever), his prey stands no chance normally, but has a strong survival instinct. The ending titles already announce Nemesis 3: Time lapse"". I watched the 4 Nemesis movies (which I watched first in the 1990s) again now in chronological order for my reviews and voted 7/7/5/5. "	4.7	0
Nina Takes a Lover (1994)	"movie actually has a involving story!  Furthermore, this movie is funny, interesting, well acted, and erotic.  If you liked Laura in Quigley Down Under, and Pretty Woman, you'll love her here.  Her sweet, vulnerable, yet strong and assertive personality shines as does her comedic ability. This is a terrific date movie--for married folks.  Don't miss it. ... then again, from what we see today at the movies or on TV, maybe it would be accepted. For sure, watching this movie would make you want to try when you see the end results. I enjoyed every minute of it. The TV guide only had two and a half stars against it. I would have given it four!!! James Spader, Andie MacDowell and Peter Gallagher, and in writer-director Simon Moore's 1992 `Under Suspicion' with Liam Neeson (a very good who dunnit with twists after twists and. . .more). Paul Rhys was in Robert Altman's 1990 ""Vincent and Theo"" with Tim Roth and Johanna Ter Steege (she was the disappearing wife in George Sluizer's 1988 Dutch film ""The Vanishing"".) woman and carried off the part nicely.  Fisher Stevens added to the sleaze factor of it all.  What I liked was the romance evolved and didn't go straight into sex scenes.  A believable film about two people who are attracted to each other and because both spouses are gone- follow their hearts- though they are breaking vows. my opinion, that is generous. The script is slow, the dialogue juvenile & tacky and, while the actors do their best with it, the performances are most definitely lacking. If you want a ""realistic"" feeling movie about infidelity, try ""Unfaithful"" with Diane Lane and Olivier Martinez. Well written, spectacularly acted & far closer to real than ""Nina Takes a Lover."" "	5.6	0
Natural Born Killers (1994)	"Well-crafted film holds your interest by making social points that are poignant, provocative, at times even satirical, but alas, they're set in the midst of noisy and excessive action scenes that are relentless and headache-inducing, not to mention extremely violent. Cast is good, especially Harrelson and Lewis who make a good match, but they need much more sturdy direction. ** take another look at.In this day and age, violence on television is becoming more and more commonplace, and this movie's relevance seems to make its viewing that much more important.  Before we go and continue to bash the hell out of it again, people need to come back and take a look around themselves and watch ""Natural Born Killers."" will make you love it and hate it. Combining the brilliant early writing skills of Tarantino, Oliver Stone's addiction to violence with the brilliant performance of Woody Harrelson, Juliette Lewis, and all the supporting cast(Rodney Dangerfield, Robert Downey Jr, Tom Sizemore and Tommy Lee Jones). Fantastic soundtrack and graphics. It's THE eye opener. The ultimate 90's movie. It's a ride! stunning.  It is intensely colorful, unflinchingly violent and innovative in its cinematography. This movie is not for most, but if you decide to try it out, be warned:  It is not for the faint of heart, and not for the weak of stomach.  But it is an important film for its visual merits, at the very least.--Shelly and especially Tommy Lee Jones as the prison warden are great too. Originally written by Quentin Tarantino, although he was not too happy with the result in the end, this is one of the best satires I have seen. May be it is not for everyone, the images are not always that nice, but the meaning must be for everyone. "	7.3	0
Only You (1994)	"telling us this beautiful story. The finale is exceptional: I will always hope for this kind of support when I am at an Italian airport...Watch this movie when you are in a romantic mood and want to see a film which believes in true love. Or watch it to get into a romantic mood. And enjoy the various plot twists... Tomei is so beautiful in this film, it's understandable why Robert Downey Jr's character falls in love with her at first sight. The Italian scenery is incredible and would make anyone fall in love with Italy. I have since visited this beautiful country and can attest to its romantic atmosphere. It is a great date film and comes highly recommended. kindness of the hotel staff in later scenes.These days so many movies and the reality of the news is full of war, violence and betrayal. Why not put all of that behind you?.. So sit back with your favorite snack, some hot chocolate & maybe your best friend and escape into love, romance, zany impulsiveness and disappear into.... Only You. audience when it comes to your classic ""chick flick"".It's easy to see Downey Jnr's talent in this film, a friendly charming drug free character. A wonderful cameo by Billy Zane adds some wonderful moments.I guarantee, you show up with roses, a pizza, a bottle of nice wine and this on DVD - and you'll have a wonderfully sweet night in. characters you will love.  The dialog sparkles, the location photography is beautiful, the pace keeps moving along and there are a few twists to the plot.  It's fluff, but the very best quality fluff you could ask for.  A *great* date movie.  Guys, even if you think you hate movies like this... give it a chance! "	6.5	0
Once Were Warriors (1994)	it. It is very raw and intense in its portrayal of physical and domestic violence, and the easily upset may have a hard time waiting to see if it ends happily enough for their tastes. But no matter what your opinion is, it will definitely be a film that stays with you for a long, long time. My highest recommendation. are either lost in life or lost in their own rage.  The youngest daughter is simply too small and clings to her sister. It takes a tragedy to allow some of these individuals to reach out for each other and try to re-create a form of family life.  A very powerful film, not for the faint of heart.  Morrison as Jake is one of film's most fearsome characters, full of true anger & hate but by no means a one-dimensional character.  As see the characteristics that made Beth fall in love with him in the first place, the passion, the charisma. A great script based on the novel of the same name. A must see 10/10 had the privilege of seeing it yet, then I highly recommend that you do so. George Henare's stirring Taiaha scene alone is well worth the cost of getting the movie out.(A Taiaha is a Maori spear. To use one of these, one must have immense mana, or importance. As Henare's character said, the British *feared* the highly skilled Taiaha warriors.) right along with the characters, and you will find it hard not to restart the movie just to watch it again.This is just one of the few movies that stayed with me all these years, since first seeing it back in 1995. I will never forget this movie, and if you watch it, I can guarantee that neither will you. 	7.9	1
Poison Ivy II (1996)	not unnatural to want to be like someone you thoroughly admire.Overall, this movie was very entertaining and worth the watch. If you're looking for a throwback to the good old 90's while getting to see some sensual action, then this is the movie for you. Definitely better than the first I'd say. But then, why don't you see for yourself? is quite predictable and rather slow but there is no doubt that Alyssa Milano looked extremely cute & beautiful and totally the movie belonged to her.Sex scenes in the movie are rather unconventional but interesting.So inspite of having nothing the movie lives to its B-grade sex-flicks standard and as far as Alyssa fans are considered its a feast for them. everything else in between made sense to me. This isn't a bad sequel,, i thought the original was better, but this one was more sensual, and had more depth to it sexually than the first. This film reminds me of like a Soft Core Porn almost, sort of like Nicolas Cage in Zandalee, but softer, overall not a bad pic, storyline.  I recommend that you see both films.Poison Ivy 2:  Lily is Rated R for strong sexuality and nudity, adult language, and for some violence.NOTE:  Poison Ivy 2:  Lily was released in two versions:  an R Rated version that trims some sex scenes, and an UNRATED version that contains two more minutes of sexual sequences. plot. 	4.4	0
Outbreak (1995)	small U.S. coastal town. It's a race against time as they try and locate the host animal carrying the virus, as well as save the lives of the town inhabitants before his Army superiors can carry out their own agenda. Suspenseful, well-crafted thriller is not always surprising, but it is believable and acted with conviction by a dynamite cast. *** and though the cd is short in time, it's a time I cannot forget. Particularly the end theme when it's chopper vs. plane time. What a song, keeps me in suspense every time. I like songs that are taken for film trailers as well. It's still too bad not a lot of people know about this movie.9 out of 10 to enjoy.  But what struck me the most was the cast.  I mean, this is about as good a list of actors that you will ever find in one movie, and they all deliver, just as you would expect from all this talent.  It's truly one of the most exciting movies that I've seen in some time. (Sutherland).Great acting from its talented cast and superb storytelling make a well made film which hooks you into waiting for the final outcome. Story doesn't focus on the effects of the virus, but rather the hunt for the cure, which makes a far better film.You want a hotshot scope-jockey, fine, but, frankly, I'm hurt.  Maj. Casey Schuler (Kevin Spacey) very good films since his beginnings in Germany with ¨The Neverending story¨ and ¨Das Boot¨ ,after that , he emigrated US where realized ¨Night of shattered crystals¨, ¨Enemy mine¨ , and the successful ¨Air Force one¨and ¨The patriot¨ , though his last film was a semi-flop , the remake ¨Poseidon¨. Rating : well worth watching , better than average . 	6.6	0
Perez Family, The (1995)	"not just pick up where they left off.It is a pleasant romantic comedy and has some very funny moments as well as an excellent cast, particularly Marisa Tomei, who pretty much drives the whole movie as the young Cuban female who tries to create a close family (with others similarly named Perez) and searching out something like an ""American Dream."" Alfred Molina is good but not as effective as his leading ladies. Chazz Palminteri is charming. The late Celia Cruz makes a pleasantly awkward appearance.'The Perez Family' is quite a charming and funny romantic comedy that gives us a glimpse of the hardships of immigrant life but also lots to laugh about. Would like to see Nair make more comedy. force the rhythm for all it is worth and here is no different.  It starts out boasting historical context and spice, falls into a rather convoluted series of plot twists that end up taking the film down a rom-com road to a solution that, although badly delivered, unthinkable and out-of-nowhere, was obvious from about 30 minutes into the film. want. Marisa Tomei was wonderful. that little sarcastic eyeroll he does when he talks about, ""Cowboys . . . and Indians!""Overall it's just such a sweet heartwarming film which is such a change from the usual ""the more depressing the more deep and artistic"" immigration film. Sure some of it was pretty silly, coincidental, and over the top but ""My Big Fat Greek Wedding"" wasn't? "	6.1	0
Pyromaniac's Love Story, A (1995)	"as Lucy, a flirty and glamorous London socialite. Yet she is absolutely authentic as an earthy American waitress in ""A Pyromaniac's Love Story"" (accent, mannerisms, look). You would never guess that it could be the same actress. Frost is one of those talents who you wish had been given more opportunities.Then again, what do I know? I'm only a child. liked ""Moonstruck"" check this out. crazy things done in the name of love.  No, it won't win an academy award, but it wasn't meant to.  If you want a great piece of entertainment that is perfect for a nice quiet date, that is sure to bring a smile to your face and a great feeling to your heart, I strongly recommend this movie! Leguizamo's straight man. The plot works great for me, with Baldwins odd behavior providing much of the thrust. I love the great Old New York feel the film has, which largely comes from the bakery and Sergio. In short i really love everything about this movie. Go watch it. Its on TV often enough, and a DVD recently popped up. give this a 10 out of 10 in the category of the romantic comedy.The casting is superb. Armin Mueller-Stahl is awesome as always. Joan Plowright, John Leguizamo, Sadie Frost. Each is simply perfect for their characters, and the characters are so varied and interesting. The music is lively and sets the stage nicely for the crazy twists the story takes. "	5.4	0
Pulp Fiction (1994)	are not about hit-men pontificating about burgers. Nor is the film really a satire or a farce, although it contains elements of both. At times, it feels like a tale that didn't need to be told, but for whatever reason this movie tells it and does a better job than most films of its kind, or of any other kind. of complexities that are not immediately obvious. It also resurrected the career of Grease icon John Travolta and highlighted the acting talent of Samuel L Jackson. There are many films now that are edited out of sequence and have multiple plots etc but this is the one they all want to be, or all want to beat, but never will. Sam Jackson); it features some of the most sizzling, iconic dialogue ever written; it has arguably one of the best non-original soundtracks ever - it's such a crazy, cool, inspirational ride that you feel dizzy after watching it for the first time. It's – well: it's 'Pulp Fiction'. 10 stars out of 10.Favorite films: http://www.IMDb.com/list/mkjOKvqlSBs/Lesser-known Masterpieces: http://www.imdb.com/list/ls070242495/Favorite TV-Shows reviewed: http://www.imdb.com/list/ls075552387/ with the story. Many mysteries have been left such as what is inside of the briefcase and why Marcellus Wallace has a band-aid on the back of his neck, which may be connected. The movie redefined the action genre and reinvigorated the careers of both John Travolta and Bruce Willis. This movie is required viewing for any fan of film. so successful. Wrongfully denied the many Oscars it was nominated for, Pulp Fiction is by far the best film of the 90s and no Tarantino film has surpassed the quality of this movie (although Kill Bill came close). As far as I'm concerned this is the top film of all-time and definitely deserves a watch if you haven't seen it. 	8.9	1
Panther (1995)	"groups of people at the bottom (and in a worst case scenario) struggling against those up high to improve their situations, then just like ""Braveheart"", you should enjoy this film.It's uncomfortable to watch at times, but, as we all know, there's no comfort in struggling; that's what makes victory more appreciable, assuming we achieve that victory in the first place. step for Mr. Van Peebles to try and make a mainstream movie about a group of local heroes who have been buried by the mainstream and the far right. Stars Kadeem Hardison, Bokeem Woodbine, Joe Don Baker, Courtney B. Vance, Chris Rock, Bobby Brown and Angela Bassett. Directed by Mario Van Peebles. Co written by Mario and Melvin Van Peebles.Recommended. against than sinning-the major sin being the existence of a massive and legally and morally dubious COINTELPRO program which seeded the Party with agents provocateurs and informers, and which seems to have coordinated a  number of violent incidents agianst Panther officials and supporters, including fatal shootings. That destroyed the Party, and destroyed the lives of many associated with it. me.  I was expecting or hoping for a film that had some historical context and would have the force and impact of Malcolm X.  Sadly I was expecting too much from it and this would have been better enjoyed as a thriller that happens to be set in the middle of a Panther cell rather than anything else. right of every person.  The most powerful message this film sends is that the Panther Party was the result of a need not simply a desire.The film may not be 'completely historically accurate;' however it does present a different view of the Panther Party and its objectives, one that is long overdue.  This film is a must see! "	6.4	0
Priest (1994)	Yes, the film is controversial, you may not agree with some of the ideas and it looks sometimes as a cinema manifest, but it is still a good and human film. I less liked the final, which is the only place in the script where art logic seems to surrender to the religious concepts.  9/10 on my personal scale. of the movie. Tom Wilkinson, as ever, gives a performance that is as natural and believable - and likable - as anything he's done before or since. (Side note: having waited so long to watch this it's interesting to see these two actors with important roles in this year's new and glorious Batman Begins.) A truly remarkable and emotional film. a double life. Being a 'liberal' priest and breaking his vow of celibacy at the same time. But WHO are the hypocrites? Aren't we all?'Priest' is not about a story of one priest. It's about any one priest. And the movie is compelling and well-made. One thing for sure, the Roman Catholic Church would not be pleased with this film. taking a plethora of tough subjects like homosexuality, religious guilt, incest and life on earth vs. life in heaven, and dealing with them in a mature and often compassionate manner (as opposed to say, the way Kevin Smith deals with them in DOGMA). All in all, an excellent film. Watch it with an open mind, and a keen artistic eye. His performance is outstanding. Very thought provoking movie. makes you think for weeks afterward about guilt and redemption. I gave it 10/10. This movie blew me away with it's intense plotting, powerful themes and the courage to film it with such insight. Recommend this film very highly but have a box of tissue for final 5 minutes. I warned you. 	7.1	0
Quiz Show (1994)	"and the government.  George Martin as the network president, clearly Jewish, and just as clearly a ""Teflon Don"" in his own world.The scenes at the Van Doren estate are designed to convey investigator Goodwin's (Rob Morrow) culture shock and outsider status, and they represent the academic WASP world of the time accurately and wonderfully.All in all, a great movie. Hank Azaria, and Rob Morrow.Van Doren was a dream contestant - good-looking, educated, with a beautiful speaking voice - and captivated the country with his intelligence. Unfortunately, it wasn't reality at all, just fantasy. But, as Van Doren says while verbally sparring with his dad, ""It was mine own."" It sure was, and he went into oblivion because of it. have dramatic license. Probably this film should have changed the names of the characters from their real-life counterparts, to reinforce the fact that it's not an exact account of what happened. The purpose of movies isn't to duplicate real life, but to reflect on real life, to gain fresh insight, and ""Quiz Show"" achieves that purpose with dignity and style. film. But I know every film has a hater or two. But for me the film, acting wise, the film went to Ralph Fiennes, he did an incredible performance and was so touching during his statement to the jury. I just would highly recommend this film to anyone, this is a great film and Robert Redford did a terrific job.10/10  With Quiz Show, he does what should be done when telling a true story  he does not resort to preaching, rather he directs with an objectivity that allows the viewer to come to their own conclusions. Quiz Show is an excellent film that I highly recommend, especially to see the razor-sharp performances of Fiennes and Turturro.  --Shelly "	7.5	1
Picture Bride (Bijo photo) (1994)	"a strange land and alien society under great physical duress, is, ultimately, inspirational and uplifting--a story of moral and cultural survival. There is a grandness and magnificence of sweep of character and landscape in Picture Bride that captures the alluring beauty as well as violent harshness of colonial Hawaii. This is a film that is emotionally, intellectually and artistically rewarding. men in America, whom they only knew from their picture. This not very well known picture is well written and acted. The location is breathtaking. This film also features Mifune Toshiro in his very last screen appearance as a Benshi (narrator of silent movies). This film gives some insight of Japanese culture here and across the ocean. A must see! like to think...... but ""Gaijin"", sadly, doesn't appear to have been shown in quite a while. Another great film about the early Asian in America experience when immigrants were more like slaves is ""A Thousand Pieces of Gold"". This was set over the Chinese workers' involvement in the building of the railroad, starred Rosalind Chao, Chris Cooper, Michael Paul Chan, and Dennis Dun. felt the petty impulse to begrudge the few (very few) slightly misleading geographical and historical moments in the film. Now, five years later, I like the movie better. Its cinematography is beautiful, and if the plot is sometimes predictable, it's still handled sensitively. The film leaves you with a strong sense of a time and setting that no longer exists. "	6.7	0
Queen Margot (La Reine Margot) (1994)	Catholics and Protestants whilst surviving assassination attempts (usually via poison) and overcome tragedy as those who they care for are systematically murdered. Indeed if nothing else La Reine Margot' provides a chilling insight into one of history's most horrific atrocities and offers an unsettling portrait of the moral bankruptcy that pervaded throughout 16th century society.My Score: 8 out of 10 get where she wants, not even if she has to see her sons being killed one by one and sell her daughter in a convenient marriage to unite the Catholics and the Protestants.  The others, especially Asia Argento, impersonating the tragic countess Charlotte de Sauve  did a good job too.  A very well deserved Prix du Jury. This film only becomes better on repeat viewings. I found I was able to grasp more on my second viewing. There is so much going on, so many twists and turns and shocks, and the film is also quite long. It never lags, and even Margot's grudging tolerance, if not love, for her husband, is believingly portrayed. Very highly recommended. French Alexandre Dumas, placed in the 16th century, directed by one of France's best directors and acted by some of the most wonderful French actors and actresses of the last decades? Would you want to see this film in English? Sorry, but I think you would be missing a great deal of the depth and emotion of this unique film!!! as spacious as the loo. The film fades a bit in the second half, but it's still not a bad story, if at times a bit difficult to follow.  I have to say I found `Elizabeth' more interesting and a lot less bloody. Anyway, `Margo' is very French, and not to be judged by Hollywood standards (whatever they are). 	7.5	1
Roommates (1995)	"indomitable Rocky Holzcek dominates the movie. We are made to care about all the people portrayed. I don't understand the criticism about the movie ""not having a story"" to tie it together. The changing relationship of Rocky and his family as the years go by has plenty of elements of drama. This movie touched me deeply. It's a real sleeper. the main characters. And DB Sweeny shows that he can have a softer side, as well as a wise cracking smooth talking side. It was a little bit of a stretch from what he is normally known for doing, but he pulled it off very well. Roommates is definitely going into my collection. I give this one 8/10. Bravo guys. fails to touch me - even after quite a few viewings! at an old age, until illness forces him to retire. The roles of the two reverse and the grandson now finds himself caring for the grandfather who once cared for him when he was an orphaned boy. Definitely check this movie out and read the book but be warned it's a tear jerker that will tug at your heart strings. over I had felt as if these characters had really come to life, especially Rocky. I think that is what is so great about this movie. This crusty old man really grows on you and it's hard to let him go at the end.This movie is definitely worth renting if you get the chance. A great family movie as well. "	6.4	0
Ready to Wear (Pret-A-Porter) (1994)	"and their lovers is very good, also. Anouk Aimee's section is also great, maybe the best part (Rupet Everett is good, also). I loved her so much in La Dolce Vita and 8 1/2.  I was aching for her and Marcello Mastrioanni to interact.The ending is truly fantastic. It is very well directed and filmed. It's a good film. he could have pulled off the same feel and frenzied little European farce with a TOUCH more connective tissue in the plot. Not a lot, just a little for the audience to care about the story, the characters and whatnot. The thing I found in the film that I even cared more than a fig about was the Simone storyline. `We don't know what he looks like,' the detective complains.  `But we know what he was wearing.'  Every conversation, every plot, each detail is so thoroughly self-referencing to fashion; but mostly, there are dozens of funny moments.  Even the red herring of murder is based on our mistaking an innocent fashion item for an omen of death. in my opinion. I think the film, overall, is woefully under-rated. I feel like everyone got caught up in the idea of ""ALTMAN"" and then got confused by ""THE STARS"" and then didn't really bother to look at the movie, which has some lovely grace and is well worth the time. Then again, why listen to me, I liked Ishtar.  But it was just a hoot to watch.  I died every time Richard E. Grant came on the screen -- he's a phenomenal character actor.  I say, lighten up!  This wasn't just satire/social commentary... there was subtle homage to everything from the Marx Brothers to Fellini.  In other words, don't analyze too hard; just enjoy!7/10 "	5.1	0
Three Colors: Red (Trois couleurs: Rouge) (1994)	"multinational co-production, with a Polish director, mixed Swiss and French cast and crew, Red was not allowed to compete for a Best Foreign Language Film Oscar as a film from Switzerland. Indeed, the trilogy itself is without a country as it transcends borders and even culture in its solemn inquiry into human nature and that is a prize in itself. to imagine that ""Red"" was Kieslowski's last film, and that he died at such a young age. Nevertheless, the trilogy will always be his masterpiece and we will always remember him for his work that ranks right up with Bergman, Fellini, and Wenders as a truly remarkable director who's never been awarded with an Oscar. Kieslowski, you have been missed! them to each other. Irene Jacob is absolutely lovely in the role of Valentine. Her large brown eyes seem to echo this innocence and curiosity that is both passionate and touching. It's a film that asks us to watch out for the signs that will soon lead us to our destinies. A very intriguing film and a movie lover's dream. Sadly that would become a reality as the famed director would die in 1996, still in his mid-50s. Krzysztof Kieslowski's works are highly deep and very philosophical in all major respects. His trilogy was a fitting conclusion to a wonderful career and ""Red"" is a crowning achievement to one the finest film-makers who ever lived. 4.5 out of 5 stars. a screen filled with intensity that you do not fathom... and yawning, wonder what all the excitement is about.  This is not a mindless, vicarious experience.  Everything is not explained to you.  You must think as you watch.  You must see... not simply look.  Wonderful movie... one meant to be enjoyed by a wonderful moviegoer. "	8.1	1
Three Colors: Blue (Trois couleurs: Bleu) (1993)	"a commitment by the audience to really consider Kieslowski's implications, for he is telling us (throughout this trilogy) what he thinks makes a ""good"" person.  The score is beautiful and has a character of its own in the plot.  A must see for true film lovers but perhaps a little too much for someone expecting a casual encounter. of the unfinished symphony of her husband is very profound (is connected with her grief and healing) The photography of the film and the beautiful and delicate face of Binoche contribute to the impact of  BLEU. Kieslowski was one of the most talented directors, I really admired his 'Trois couleurs' trilogy but I think,'Bleu' was his most powerful film.10/10 Blue feels like a documentary and looks like a dismal Rembrandt. While Kieslowski concentrates on showing the true nature of Julie through action, Idziak contributes by showing her through light and color.Trois Couleurs: Blue is an almost unmatched achievement in the history of cinema. Never before has a character been conveyed so splendidly and in such a visually stunning manner. the piece of music which her husband has been commissioned to write... The result is a work that has less in common with the Polish 'Cinema of moral concern' of the late 1970s than with the tradition of the mainstream European art cinema, in its concerns with alienation and the loss of feeling, countered by the transcendent power of love... you respect, and try to get closer to the essence of Kieslowski. For there are two now well-accepted truths about the folklore surrounding Kieslowski, whose reputation continues to mount posthumously...1. that Kieslowski carefully interwove elements that were rich with meaning and social irony, and 2. that figuring those elements out and appreciating their implications is probably a lifelong learning process. "	8.0	1
